id,series,name,codes,sizes,pdf,hidden,local
1563,R9 AUXILIARY REGULATORY SERIES,"At All Times - (Approval required for use - refer to Manager, Traffic Services Section of DIT)",R9-SA114-A,450x300,Y,False,Original PDFs/1563.pdf
1104,RM2 DIRECTION SERIES,Give Way (Multi-Message Sign ONLY),RM1-2A,600x600,Y,False,Original PDFs/1104.pdf
962,RM2 DIRECTION SERIES,No Entry (Multi-Message Sign ONLY),RM2-4A,600x600,Y,False,Original PDFs/962.pdf
963,RM2 DIRECTION SERIES,No Left Turn / No Right Turn (Multi-Message Sign ONLY),RM2-6A,600x600,Y,False,Original PDFs/963.pdf
1313,RM2 DIRECTION SERIES,All Traffic Turn (Multi-Message Sign ONLY),RM2-14A,600x600,N,False,
959,RM4 SPEED SERIES,Speed Restriction (Multi-Message Sign ONLY),RM4-1A,600x600,Y,False,Original PDFs/959.pdf
960,RM4 SPEED SERIES,End Speed Limit (Multi-Message Sign ONLY),RM4-12D,600x900,Y,False,Original PDFs/960.pdf
1536,RM4 SPEED SERIES,End Speed Limit (Multi-Message Sign ONLY),RM4-SA12A,600x600,Y,False,Original PDFs/1536.pdf
1102,RM6 MISCELLANEOUS SERIES,No Overtaking Or Passing (Multi-Message Sign ONLY),RM6-1C,1200x600,Y,False,Original PDFs/1102.pdf
1311,RM6 MISCELLANEOUS SERIES,Stop Here On Red Signal (Multi-Message Sign ONLY),RM6-6C,1200x600,N,False,
1103,RM9 AUXILLARY REGULATORY SERIES,One Lane (Multi-Message Sign ONLY),RM9-9A,600x600,Y,False,Original PDFs/1103.pdf
1279,RM9 AUXILLARY REGULATORY SERIES,Buses Excepted (Multi-Message Sign ONLY),RM9-SA2A,600x600,Y,False,Original PDFs/1279.pdf
1179,RM9 AUXILLARY REGULATORY SERIES,Heavy Vehicles Excepted (Multi-Message Sign ONLY),RM9-SA109A,600x600,Y,False,Original PDFs/1179.pdf
1549,RM9 AUXILLARY REGULATORY SERIES,Construction Vehicles Excepted (Multi-Message Sign ONLY),RM9-SA110A,600x600,Y,False,Original PDFs/1549.pdf
1523,OTHER,Railway Crossing Width Marker Assembly - G9-32 G9-33 D4-3(L) D4-3(R),RX-9,2550x900,N,False,
596,SYMBOL SERIES,12 hour Casualty Service Symbol (Hospital),S1-H,350x350,Y,False,Original PDFs/596.pdf
1126,SYMBOL SERIES,12 hour Casualty Service Symbol (First Aid),S1-F,350x350,Y,False,Original PDFs/1126.pdf
1127,SYMBOL SERIES,12 hour Casualty Service Symbol (Clinic),S1-C,350x350,Y,False,Original PDFs/1127.pdf
597,SYMBOL SERIES,Phone (Public) Symbol,S2,280x350,N,False,
598,SYMBOL SERIES,Petrol Symbol - open for at least 12 hrs (Refer to S126 for 24 hr fuel),S3,350x350,N,False,
599,SYMBOL SERIES,Information Symbol (White I)- Not for accredited Visitor Information Centres. (Refer to Traffic Operations Section of DPTI),S4,280x350,N,False,
600,SYMBOL SERIES,Restaurant Symbol,S5,280x350,N,False,
601,SYMBOL SERIES,Accommodation Symbol,S6,420x350,N,False,
602,SYMBOL SERIES,Refreshment Symbol,S7,420x350,N,False,
603,SYMBOL SERIES,Camping Area Symbol,S8,420x350,N,False,
604,SYMBOL SERIES,Caravan Park Symbol,S9,420x350,N,False,
606,SYMBOL SERIES,Airfield Symbol (L or R or through),S11,350x350,N,False,
607,SYMBOL SERIES,Rest Area Symbol,S12,350x350,N,False,
608,SYMBOL SERIES,Truck Parking Area Symbol,S13,420x350,N,False,
609,SYMBOL SERIES,Parking Symbol,S14,350x350,N,False,
611,SYMBOL SERIES,Toilet Symbol,S16,350x350,N,False,
612,SYMBOL SERIES,Fireplace Symbol (see S113 barbecue symbol),S18,420x350,N,False,
614,SYMBOL SERIES,Drinking Water Symbol,S20,280x350,N,False,
615,SYMBOL SERIES,Boat Ramp Symbol,S21,420x350,N,False,
616,SYMBOL SERIES,Disabled Access Symbol,S22,280x350,N,False,
617,SYMBOL SERIES,No Truck Parking Symbol (Formerly S108),S23,350x350,N,False,
618,SYMBOL SERIES,Police Symbol (Formerly S101),S24,350x350,N,False,
619,SYMBOL SERIES,Help Phone Symbol (Formerly S127),S25,420x350,N,False,
792,SYMBOL SERIES,Caravan Dump Point Symbol (Refer to Traffic Operations Section  of DPTI) (Formerly S142),S26,350x350,Y,False,Original PDFs/792.pdf
624,SYMBOL SERIES,Information Bay Symbol  (Formerly S124),S27,350x350,Y,False,Original PDFs/624.pdf
798,SYMBOL SERIES,Public Golf Course Symbol (Refer to Traffic Operations Section of DPTI) (Formerly TS145),S28,350x350,Y,False,Original PDFs/798.pdf
620,SYMBOL SERIES,Airport / Name Symbol(L or R or Through),S109,350x350,Y,False,Original PDFs/620.pdf
672,SYMBOL SERIES,24 Hr Emergency Service Symbol (Hospital),S110,350x350,Y,False,Original PDFs/672.pdf
621,SYMBOL SERIES,Accommodation Symbol (B&B),S112-B,420x350,Y,False,Original PDFs/621.pdf
1129,SYMBOL SERIES,Accommodation Symbol (Motel),S112-M,420x350,Y,False,Original PDFs/1129.pdf
1130,SYMBOL SERIES,Accommodation Symbol (Hotel),S112-HOT,420x350,Y,False,Original PDFs/1130.pdf
1131,SYMBOL SERIES,Accommodation Symbol (Hostel),S112-HOS,420x350,Y,False,Original PDFs/1131.pdf
1132,SYMBOL SERIES,Accommodation Symbol (Cabins),S112-C,420x350,Y,False,Original PDFs/1132.pdf
1246,SYMBOL SERIES,Barbecue Symbol,S113,350x350,Y,False,Original PDFs/1246.pdf
622,SYMBOL SERIES,Accredited Visitor Information Centre Symbol - ONLY Golden 'i'. (Refer to Traffic Operations Section of DPTI),S114,350x350,Y,False,Original PDFs/622.pdf
786,SYMBOL SERIES,Bus (Refer to Traffic Operations Section of DPTI),S117,350x350,N,False,
623,SYMBOL SERIES,Park 'n' Ride (bus),S118,420x350,Y,False,Original PDFs/623.pdf
787,SYMBOL SERIES,Hook Turn Symbol (for R2-21s),S119,420x420,N,False,
788,SYMBOL SERIES,Road Train Symbol (Refer to Traffic Operations Section  of DPTI),S120,1960x350,Y,False,Original PDFs/788.pdf
789,SYMBOL SERIES,Car Towing Caravan Symbol (Refer to Traffic Operations Section  of DPTI),S125,1400x350,Y,False,Original PDFs/789.pdf
625,SYMBOL SERIES,24 hr Fuel Symbol,S126,350x350,Y,False,Original PDFs/625.pdf
626,SYMBOL SERIES,Ferry or Ferries Symbol (Coastal Waters),S137,1190x350,Y,False,Original PDFs/626.pdf
790,SYMBOL SERIES,Interstate Bus Terminal Symbol (Refer to Traffic Operations Section  of DPTI),S138,420x350,Y,False,Original PDFs/790.pdf
791,SYMBOL SERIES,Interstate Train Terminal Symbol (Refer to Traffic Operations Section of DPTI),S139,420x350,Y,False,Original PDFs/791.pdf
882,SYMBOL SERIES,Train / Tram Station Symbol,S140,280x350,Y,False,Original PDFs/882.pdf
883,SYMBOL SERIES,Park 'n' Ride (train),S141,420x350,Y,False,Original PDFs/883.pdf
910,SYMBOL SERIES,Disabled Parking Symbol,S143,420x350,Y,False,Original PDFs/910.pdf
924,SYMBOL SERIES,Train & Bus Station Parking Symbol,S144,420x350,Y,False,Original PDFs/924.pdf
629,SYMBOL SERIES,EV Electric Vehicle Charging - For use at rapid charging facilities with min 50 kW in urban areas and 75 kW in rural areas.,S148,350x350,Y,False,Original PDFs/629.pdf
499,T1 ADVANCE SERIES,Roadwork Ahead,T1-1A | T1-1B,1800x600 | 2400x900,N,False,
500,T1 ADVANCE SERIES,Bridgework Ahead,T1-2A,1800x600,N,False,
501,T1 ADVANCE SERIES,Road Plant Ahead (3 lines),T1-3-1A,900x600,N,False,
502,T1 ADVANCE SERIES,Road Plant Ahead (2 lines),T1-3-2B,1800x600,N,False,
503,T1 ADVANCE SERIES,Grader Ahead,T1-4A,900x600,N,False,
504,T1 ADVANCE SERIES,Workers (Symbolic),T1-5A | T1-5B,900x600 | 1200x900,N,False,
505,T1 ADVANCE SERIES,Detour Ahead,T1-6A | T1-6B,1200x600 | 1800x900,N,False,
506,T1 ADVANCE SERIES,Traffic Hazard,T1-10,1200x600,N,False,
509,T1 ADVANCE SERIES,Roadwork 'x' km Ahead,T1-16A | T1-16B,1800x600 | 2400x900,N,False,
510,T1 ADVANCE SERIES,Prepare To Stop,T1-18A | T1-18B,900x600 | 1200x900,N,False,
511,T1 ADVANCE SERIES,(Symbolic) Stock Ahead (Not to be used in S.A. -  refer to TES6396),T1-19A | T1-19B,900x600 | 1200x900,N,False,
512,T1 ADVANCE SERIES,New Roundabout,T1-21,1800x600,N,False,
513,T1 ADVANCE SERIES,Changed Signals,T1-22,1200x600,N,False,
514,T1 ADVANCE SERIES,Changed Traffic Conditions (Install for 3 Months max),T1-23 | T1-23AA,1800x900 | 1200x750,Y,False,Original PDFs/514.pdf
515,T1 ADVANCE SERIES,Roadwork Next 'x' km,T1-24A | T1-24B,1800x600 | 2400x900,N,False,
516,T1 ADVANCE SERIES,Roadwork On Side Road,T1-25 | T1-25AA,1800x600 | 900x900,Y,False,Original PDFs/516.pdf
518,T1 ADVANCE SERIES,Road Plant On Side Road,T1-27,1800x600,N,False,
519,T1 ADVANCE SERIES,Next 'x' km,T1-28A | T1-28B,600x600 | 900x900,N,False,
520,T1 ADVANCE SERIES,Bridgework 'x' km Ahead,T1-29,1800x600,N,False,
521,T1 ADVANCE SERIES,Signals Ahead (Symbolic),T1-30,900x600,N,False,
522,T1 ADVANCE SERIES,Roadwork Ahead (3 lines),T1-31 | T1-31AA,900x1200 | 600x800,Y,False,Original PDFs/522.pdf
1224,T1 ADVANCE SERIES,Side Road Closed,T1-32AA,600x800,Y,False,Original PDFs/1224.pdf
866,T1 ADVANCE SERIES,Side Road Closed,T1-32,1500x600,N,False,
1163,T1 ADVANCE SERIES,Changed Intersection  (Install for 3 months max),T1-33,1800x600,N,False,
867,T1 ADVANCE SERIES,Traffic Controller (Symbolic),T1-34A | T1-34B,900x600 | 1200x900,N,False,
1308,T1 ADVANCE SERIES,Stop Here When Directed,T1-35A | T1-35B,900x600 | 1200x900,N,False,
751,T1 ADVANCE SERIES,Bridgework Ahead (3 lines narrow format),T1-SA2,900x1200,Y,False,Original PDFs/751.pdf
1293,T1 ADVANCE SERIES,Workers (Symbolic),T1-SA5,600x800,Y,False,Original PDFs/1293.pdf
507,T1 ADVANCE SERIES,Traffic Accident Ahead,T1-SA11,1200x900,Y,False,Original PDFs/507.pdf
1211,T1 ADVANCE SERIES,Changed Traffic Conditions (Install for 3 Months max,T1-SA23A | T1-SA23AA | T1-SA23B | T1-SA23C | T1-SA23D,450x300 | 300x200 | 600x400 | 750x500 | 900x600,Y,False,Original PDFs/1211.pdf
517,T1 ADVANCE SERIES,Road Plant Next 'x' km,T1-SA26,1800x600,Y,False,Original PDFs/517.pdf
523,T1 ADVANCE SERIES,Fuel Spill Ahead,T1-SA50,1200x900,Y,False,Original PDFs/523.pdf
657,T1 ADVANCE SERIES,Event Ahead [Reduce Speed],T1-SA51,1500x900,Y,False,Original PDFs/657.pdf
524,T1 ADVANCE SERIES,Grader Ahead Rocks On Road Next 'x' km,T1-SA66A,900x600,Y,False,Original PDFs/524.pdf
525,T1 ADVANCE SERIES,Event Ahead,T1-SA67A | T1-SA67B | T1-SA67C | T1-SA67D,450x300 | 600x400 | 800x500 | 1200x750,Y,False,Original PDFs/525.pdf
526,T1 ADVANCE SERIES,Next 'x' km,T1-SA102,1200x300,Y,False,Original PDFs/526.pdf
527,T1 ADVANCE SERIES,Speed Limit Changed Ahead (3 lines),T1-SA103A | T1-SA103B,1200x750 | 1800x1170,Y,False,Original PDFs/527.pdf
528,T1 ADVANCE SERIES,Speed Limit / Changed Ahead hinged,T1-SA104A | T1-SA104B,1200x600 | 1500x750,Y,False,Original PDFs/528.pdf
529,T1 ADVANCE SERIES,Advance Notice Traffic Signals Switch On (time and date),T1-SA105,1500x900,Y,False,Original PDFs/529.pdf
530,T1 ADVANCE SERIES,Event Ahead Speed Limit Changed (optionally hinged),T1-SA106,1200x900,Y,False,Original PDFs/530.pdf
531,T1 ADVANCE SERIES,Speed Limit Changed to be used with R4-1 or R4-10 ONLY (maximum use 2 months. If a longer time is required refer to Tech. Services),T1-SA109A | T1-SA109B | T1-SA109C,450x450 | 600x600 | 900x900,Y,False,Original PDFs/531.pdf
532,T1 ADVANCE SERIES,Heavy Vehicle Detour Ahead,T1-SA112,900x600,Y,False,Original PDFs/532.pdf
533,T1 ADVANCE SERIES,Heavy Vehicle Detour (variable direction arrows),T1-SA113,900x600,Y,False,Original PDFs/533.pdf
534,T1 ADVANCE SERIES,Detour For Heavy Vehicles (L or R),T1-SA114,2100x600,Y,False,Original PDFs/534.pdf
537,T1 ADVANCE SERIES,Signals Not Operating (Refer OI 3.16),T1-SA116A | T1-SA116B,750x600 | 900x720,Y,False,Original PDFs/537.pdf
536,T1 ADVANCE SERIES,Caution Vehicle Frequently Stopping (Vehicle Mounted sign),T1-SA117,1350x750,Y,False,Original PDFs/536.pdf
535,T1 ADVANCE SERIES,Signals Not Operating (used at pedestrian facility Refer OI 3.16),T1-SA118,160x210,Y,False,Original PDFs/535.pdf
538,T1 ADVANCE SERIES,Signals Operating Ahead,T1-SA119A | T1-SA119B,900x675 | 1200x900,Y,False,Original PDFs/538.pdf
539,T1 ADVANCE SERIES,Workers With Speed Limit 25,T1-SA120A | T1-SA120B,1200x600 | 1800x900,Y,False,Original PDFs/539.pdf
760,T1 ADVANCE SERIES,Narrow Lanes Over Bridge,T1-SA121,1200x900,Y,False,Original PDFs/760.pdf
833,T1 ADVANCE SERIES,Left Lane Ends 'x' km Ahead,T1-SA122,1200x750,Y,False,Original PDFs/833.pdf
834,T1 ADVANCE SERIES,'x' km Ahead (used with T2-6-1),T1-SA123,1200x300,Y,False,Original PDFs/834.pdf
1225,T1 ADVANCE SERIES,Road Closed Ahead,T1-SA134,600x800,Y,False,Original PDFs/1225.pdf
1207,T1 ADVANCE SERIES,Linemarking Changed Ahead,T1-SA143,1200x750,Y,False,Original PDFs/1207.pdf
1227,T1 ADVANCE SERIES,Tram Works Ahead (advice to tram drivers only),T1-SA144,600x800,Y,False,Original PDFs/1227.pdf
541,T2 POSITION SERIES,Road Closed (previously black/yellow - may be used until 31 December 2021),T2-4,1800x300,N,False,
542,T2 POSITION SERIES,Lane Status (2 Lanes),T2-6-1A | T2-6-1B,1200x900 | 1800x1200,N,False,
543,T2 POSITION SERIES,Lane Status (3 Lanes),T2-6-2A | T2-6-2B,1800x900 | 2400x1200,N,False,
544,T2 POSITION SERIES,4 Lanes Status,T2-6-SA3,1800x900,Y,False,Original PDFs/544.pdf
545,T2 POSITION SERIES,2 Lane Status (reverse curve),T2-6-SA101,1200x900,Y,False,Original PDFs/545.pdf
546,T2 POSITION SERIES,3 Lane Status (2 reverse curves),T2-6-SA102,1800x900,Y,False,Original PDFs/546.pdf
547,T2 POSITION SERIES,3 Lane Status,T2-6-SA103,1800x900,Y,False,Original PDFs/547.pdf
548,T2 POSITION SERIES,3 Lanes Status,T2-6-SA104,1800x900,Y,False,Original PDFs/548.pdf
549,T2 POSITION SERIES,Lane Status Left Lanes Blocked Right Thru Median,T2-6-SA106,1200x900,Y,False,Original PDFs/549.pdf
550,T2 POSITION SERIES,3 Lane Status (With Right Turn),T2-6-SA107,1800x900,Y,False,Original PDFs/550.pdf
551,T2 POSITION SERIES,3 Lane Status (narrow format),T2-6-SA108,900x900,Y,False,Original PDFs/551.pdf
552,T2 POSITION SERIES,2 Lane Status (narrow format),T2-6-SA109,900x900,Y,False,Original PDFs/552.pdf
761,T2 POSITION SERIES,3 Lane Status (2 Reverse curves thru median),T2-6-SA110,1200x1350,Y,False,Original PDFs/761.pdf
1167,T2 POSITION SERIES,2 Lane Status (with right turn),T2-6-SA117,1200x900,Y,False,Original PDFs/1167.pdf
1168,T2 POSITION SERIES,4 Lane Status (with left / right turns),T2-6-SA118,1500x900,Y,False,Original PDFs/1168.pdf
1177,T2 POSITION SERIES,2 Lanes Status,T2-6-SA119,1800x900,Y,False,Original PDFs/1177.pdf
1242,T2 POSITION SERIES,4 lanes status,T2-6-SA120,1500x900,Y,False,Original PDFs/1242.pdf
553,T2 POSITION SERIES,Water Over Road,T2-13A | T2-13B,900x600 | 1200x900,N,False,
554,T2 POSITION SERIES,End Roadwork (2 line),T2-16A,1800x600,N,False,
555,T2 POSITION SERIES,End Roadwork (3 lines),T2-17A | T2-17AA,900x1200 | 600x800,Y,False,Original PDFs/555.pdf
557,T2 POSITION SERIES,End Detour,T2-23,1200x600,N,False,
558,T2 POSITION SERIES,Two Way Traffic (Symbolic) ,T2-24,900x600,N,False,
559,T2 POSITION SERIES, Trucks ( Crossing or Entering)(Symbolic),T2-25,900x600,N,False,
560,T2 POSITION SERIES,End Bridgework (3 lines),T2-SA54,900x1200,Y,False,Original PDFs/560.pdf
561,T2 POSITION SERIES,Track Closed,T2-SA101,1350x600,Y,False,Original PDFs/561.pdf
765,T2 POSITION SERIES,Bridge Closed,T2-SA102,1800x300,Y,False,Original PDFs/765.pdf
766,T2 POSITION SERIES,Bridgework on Side Road (3 lines),T2-SA103,900x900,Y,False,Original PDFs/766.pdf
1228,T2 POSITION SERIES,End Event,T2-SA104A | T2-SA104B,450x300 | 600x400,Y,False,Original PDFs/1228.pdf
1462,T2 POSITION SERIES,Do not queue over driveways,T2-SA105A,600x600,Y,False,Original PDFs/1462.pdf
1471,T2 POSITION SERIES,Bridge Closed,T2-SA106,1200x300,Y,False,Original PDFs/1471.pdf
1193,T2 POSITION SERIES,Farm Machinery,T2-SA109,900x600,Y,False,Original PDFs/1193.pdf
564,T3 ROAD CONDITION SERIES,Slippery (Symbolic),T3-3A | T3-3B,900x600 | 1500x900,N,False,
565,T3 ROAD CONDITION SERIES,Soft Edges,T3-6A | T3-6B,900x600 | 1500x900,N,False,
566,T3 ROAD CONDITION SERIES,Rough Surface,T3-7A | T3-7B,900x600 | 1500x900,N,False,
567,T3 ROAD CONDITION SERIES,Loose Stones (Symbolic),T3-9A | T3-9B,900x600 | 1500x900,N,False,
568,T3 ROAD CONDITION SERIES,New Work No Lines Marked,T3-11,1500x900,N,False,
569,T3 ROAD CONDITION SERIES,No Lines Do Not Overtake Unless Safe,T3-12,1500x900,N,False,
570,T3 ROAD CONDITION SERIES,Gravel Road,T3-13A | T3-13B,900x600 | 1500x900,N,False,
571,T3 ROAD CONDITION SERIES,Loose Surface,T3-14A | T3-14B,900x600 | 1500x900,N,False,
572,T3 ROAD CONDITION SERIES,Bicycle Path Rough Surface,T3-15,600x450,N,False,
1164,T3 ROAD CONDITION SERIES,Advisory Speed 'xx' km/h (2 line),T3-16-1A | T3-16-1B,600x600 | 900x900,N,False,
1165,T3 ROAD CONDITION SERIES,Advisory Speed 'xx' km/h (1 line),T3-16-2A | T3-16-2B,900x400 | 1500x600,N,False,
575,T4 SPECIAL HAZARD SERIES,End Blasting Area,T4-3A | T4-3AA,1800x600 | 1200x450,N,False,
576,T4 SPECIAL HAZARD SERIES,Powerline Works In Progress,T4-5,1800x900,N,False,
577,T4 SPECIAL HAZARD SERIES,Smoke Hazard,T4-6A | T4-6B,900x600 | 1200x900,N,False,
574,T4 SPECIAL HAZARD SERIES,Blasting Area Switch Off Radio Transmitters And Mobile Phones,T4-7,1200x900,N,False,
1440,T4 SPECIAL HAZARD SERIES,Vertical Chevron Marker (Temporary),T4-SA101,150x900,Y,False,Original PDFs/1440.pdf
1229,T4 SPECIAL HAZARD SERIES,Road Plates in Use,T4-SA108,600x800,Y,False,Original PDFs/1229.pdf
1467,T4 SPECIAL HAZARD SERIES,Rat Collection Point,T4-SA109,1200x930,Y,False,Original PDFs/1467.pdf
579,T5 TRAFFIC DIVERSION SERIES,Detour >  (L or R or S),T5-1A | T5-1B,1200x300 | 1800x450,N,False,
581,T5 TRAFFIC DIVERSION SERIES,Temporary Hazard Marker,T5-4,1500x450,N,False,
580,T5 TRAFFIC DIVERSION SERIES,Temporary Hazard Marker,T5-5,600x600,N,False,
583,T5 TRAFFIC DIVERSION SERIES,"Detour Marker (L, R or S)",T5-6,600x600,N,False,
1323,T5 TRAFFIC DIVERSION SERIES,Temporary Hazard Marker,T5-7,250x1200,N,False,
582,T5 TRAFFIC DIVERSION SERIES,Bi-directional Temporary Hazard Marker,T5-SA5,1200x600,Y,False,Original PDFs/582.pdf
585,T5 TRAFFIC DIVERSION SERIES,Temporary Post Mounted Delineator for Star Dropper,T5-SA52,125x170,Y,False,Original PDFs/585.pdf
1448,T5 TRAFFIC DIVERSION SERIES,Driveway Access ,T5-SA101,900x600,Y,False,Original PDFs/1448.pdf
588,T6 VEHICLE MOUNTED SERIES,School Bus,T6-4,1200x230,N,False,
1324,T6 VEHICLE MOUNTED SERIES,Pilot Vehicle Do Not Overtake (Vehicle Mounted),T6-5A | T6-5B,1000x350 | 1200x500,N,False,
1325,T6 VEHICLE MOUNTED SERIES,Pilot Vehicle In Use (Vehicle Mounted),T6-6A | T6-6B,900x600 | 1200x900,N,False,
587,T6 VEHICLE MOUNTED SERIES,Linemarking (temporary hazard marker)  (L&R),T6-SA1,1000x600,Y,False,Original PDFs/587.pdf
769,T6 VEHICLE MOUNTED SERIES,"Survey Vehicle (Refer to Traffic Operations Section, DPTI )",T6-SA109,800x600,Y,False,Original PDFs/769.pdf
590,T7 HAND BANNER SERIES,SLOW bat (use on back of R6-8 STOP),T7-1A | T7-1B,450x450 | 600x600,N,False,
592,T8 PEDESTRIAN SERIES,Pedestrians Watch Your Step,T8-1,900x600,N,False,
593,T8 PEDESTRIAN SERIES,Pedestrians (L or R),T8-2,1200x300,N,False,
594,T8 PEDESTRIAN SERIES,Use Other Footpath,T8-3,900x600,N,False,
925,T8 PEDESTRIAN SERIES,Footpath Closed,T8-4,900x600,N,False,
868,T8 PEDESTRIAN SERIES,Look Both Ways Two-Way Traffic,T8-5,900x600,N,False,
1166,T8 PEDESTRIAN SERIES,Shared Path Closed,T8-SA103,900x600,Y,False,Original PDFs/1166.pdf
1231,OTHER,Stock on Road,TES6396,900x600,Y,False,Original PDFs/1231.pdf
814,OTHER,Advance Notice - Roadworks Commencing,TES9571,1350x1050,Y,False,Original PDFs/814.pdf
918,OTHER,Grain Trucks Crossing (O.I .2.24),TES9899,1350x900,Y,False,Original PDFs/918.pdf
1215,OTHER,Temporary Advance Notice Sign (advising of Road or Bridgeworks or Community Events),TES13004A | TES13004B,1400x1650 | 1400x1950,Y,False,Original PDFs/1215.pdf
1264,OTHER,Remember 50 Unless Otherwise Signed,TES15342,1200x1050,Y,False,Original PDFs/1264.pdf
1241,OTHER,"Drive on Left (not to be used on road network, property & carpark exits only)",TES18546,450x600,Y,False,Original PDFs/1241.pdf
1139,OTHER,Cross Road Intersection (Unsealed Road Only),TES18903,750x750,Y,False,Original PDFs/1139.pdf
1090,OTHER,For Roadwork Enquiries Phone (Multi-Message Sign ONLY),TES18977,1200x900,Y,False,Original PDFs/1090.pdf
1239,OTHER,Speed Limit Changed Warning Sign,TES19085,750x450,Y,False,Original PDFs/1239.pdf
1296,OTHER,Red Light & Speed Camera Ahead (< 80 km/h),TES19687,1350x1200,Y,False,Original PDFs/1296.pdf
1297,OTHER,Red Light & Speed Camera Ahead (>= 80 km/h),TES19688,1950x1650,Y,False,Original PDFs/1297.pdf
1298,OTHER,Speed Camera Ahead (< 80 km/h),TES19689,1350x1200,Y,False,Original PDFs/1298.pdf
1299,OTHER,Speed Camera Ahead (>= 80 km/h),TES19690,1950x1650,Y,False,Original PDFs/1299.pdf
885,G9-G11 TRAFFIC INSTRUCTION SERIES,Speed Limits Apply 40 On Beach 25 Within 50m of a Person - See OI 4.12 for use.,TES20179,1350x900,Y,False,Original PDFs/885.pdf
1483,OTHER,Railway Crossing Position With Target Board Stop Look For Trains,TES 13908(1),750x1800,Y,False,Original PDFs/1483.pdf
1522,OTHER,Keep Track Tracks Clear Xm,TES 18383,1400x1800,Y,False,Original PDFs/1522.pdf
1567,G1-G6 DIRECTION SERIES ,"Controlled Access Area / Road Authorised Vehicles Only (L,R or L&R) (Approval required for use - refer to Manager, Traffic Services Section of DIT)",TES 20530,600x450,Y,False,Original PDFs/1567.pdf
976,TM1 ADVANCE SERIES,Roadwork Ahead (Multi-Message Sign ONLY) (Replaces T1-1M),TM1-1B,1200x300,Y,False,Original PDFs/976.pdf
1059,TM1 ADVANCE SERIES,Roadwork Ahead (Multi-Message Sign ONLY),TM1-1A,600x600,Y,False,Original PDFs/1059.pdf
1302,TM1 ADVANCE SERIES,Roadwork Ahead (Multi-Message Sign ONLY),TM1-1C,1200x600,N,False,
979,TM1 ADVANCE SERIES,Bridgework Ahead (Multi-Message Sign ONLY) (Replaces T1-2M),TM1-2A,600x600,Y,False,Original PDFs/979.pdf
1303,TM1 ADVANCE SERIES,Bridgework Ahead (Multi-Message Sign ONLY),TM1-2C,1200x600,N,False,
983,TM1 ADVANCE SERIES,Road Plant Ahead (Multi-Message Sign ONLY) (Replaces T1-3-1M),TM1-3-1A,600x600,Y,False,Original PDFs/983.pdf
1304,TM1 ADVANCE SERIES,Road Plant Ahead (Multi-Message Sign ONLY),TM1-3-2C,1200x600,N,False,
984,TM1 ADVANCE SERIES,Grader Ahead (Multi-Message Sign ONLY) (Replaces T1-4M),TM1-4A,600x600,Y,False,Original PDFs/984.pdf
985,TM1 ADVANCE SERIES,Workers (Symbolic) (Multi-Message Sign ONLY),TM1-5A,600x600,Y,False,Original PDFs/985.pdf
1305,TM1 ADVANCE SERIES,Workers (Symbolic) (Multi-Message Sign ONLY),TM1-5C,1200x600,N,False,
1078,TM1 ADVANCE SERIES,Detour Ahead (Multi-Message Sign ONLY),TM1-6B,1200x300,Y,False,Original PDFs/1078.pdf
1079,TM1 ADVANCE SERIES,Detour Ahead (Multi-Message Sign ONLY),TM1-6A,600x600,Y,False,Original PDFs/1079.pdf
1024,TM1 ADVANCE SERIES,Traffic Hazard (Multi-Message Sign ONLY),TM1-10A,600x600,Y,False,Original PDFs/1024.pdf
1438,TM1 ADVANCE SERIES,Traffic Hazard (Multi-Message Sign ONLY),TM1-10C,1200x600,N,False,
978,TM1 ADVANCE SERIES,Prepare To Stop (Multi-Message Sign ONLY),TM1-18B,1200x300,Y,False,Original PDFs/978.pdf
1238,TM1 ADVANCE SERIES,Prepare to Stop (Multi-Message sign ONLY),TM1-18A,600x600,Y,False,Original PDFs/1238.pdf
980,TM1 ADVANCE SERIES,Roadwork On Side Road (Multi-Message Sign ONLY),TM1-25C,1200x600,Y,False,Original PDFs/980.pdf
1306,TM1 ADVANCE SERIES,Road Plant On Side Road (Multi-Message Sign ONLY),TM1-27C,1200x600,N,False,
1002,TM1 ADVANCE SERIES,Next 'x' km  (Multi-Message Sign ONLY),TM1-28B,1200x300,Y,False,Original PDFs/1002.pdf
1003,TM1 ADVANCE SERIES,Next 'xx' km (Multi-Message Sign ONLY),TM1-28A,600x600,Y,False,Original PDFs/1003.pdf
986,TM1 ADVANCE SERIES,Signals Ahead (Symbolic) (Multi-Message Sign ONLY),TM1-30A,600x600,Y,False,Original PDFs/986.pdf
987,TM1 ADVANCE SERIES,Side Road Closed (Multi-Message Sign ONLY),TM1-32A,600x600,Y,False,Original PDFs/987.pdf
988,TM1 ADVANCE SERIES,Traffic Controller (Symbolic) (Multi-Message Sign ONLY),TM1-34A,600x600,Y,False,Original PDFs/988.pdf
1309,TM1 ADVANCE SERIES,Stop Here When Directed (Multi-Message Sign ONLY),TM1-35C,1200x600,N,False,
1329,TM1 ADVANCE SERIES,'x' km Ahead (Multi-Message Sign ONLY),TM1-36B,1200x300,N,False,
1201,TM1 ADVANCE SERIES,Surveyors Ahead (Multi-Message Sign ONLY),TM1-37C,1200x600,N,False,
