code,title,section,family,vector_set,eps,jpg,svg
1024-21,Carsharingfahrzeuge frei,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),Vz2017,Vz2017/Z-1024-21/ZZ-1024-21.EPS,,CARSHARINGFAHRZEUGE_FREI_1024-21.svg
1024-22,"Personenkraftwagen oder Krafträder mit Beiwagen, die mit mindestens drei Personen besetzt sind - mehrfachbesetzte Personenkraftwagen frei",Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),Vz2017,Vz2017/1024-22/1024-22.eps,,PERSONENKRAFTWAGEN_ODER_KRAFTRAEDER_MIT_BEIWAGEN_DIE_MIT_MINDESTENS_DR_1024-22.svg
1026,Besondere Fahrzeuge und Transportgüter frei (verbale Angabe),Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,,
1026-30,Taxi frei,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1026-30.jpg,
1026-31,Kraftomnibusse im Gelegenheitsverkehr frei,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1026-31.jpg;1026-31a.jpg,
1026-32,Linienverkehr frei,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1026-32.jpg,
1026-33,Einsatzfahrzeuge frei,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1026-33.jpg,
1026-34,Krankenfahrzeuge frei,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1026-34.jpg,
1026-35,Lieferverkehr frei,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1026-35.jpg,
1026-36,Landwirtschaftlicher Verkehr frei,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1026-36.jpg,
1026-37,Forstwirtschaftlicher Verkehr frei,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1026-37.jpg,
1026-38,Land- und forstwirtschaftlicher Verkehr frei,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1026-38.jpg,
1026-39,Betriebs- und Versorgungsdienst frei,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1026-39.jpg,
1026-60,Elektrofahrzeuge während des Ladevorgangs frei,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1026-60.jpg,
1026-61,Elektrofahrzeuge frei,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1026-61.jpg,
1026-62,Gülletransport frei,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1026-62.jpg,
1026-63,E-Bikes frei,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1026-63.jpg,
1028,"Sonstige Fahrzeug-, Personengruppen frei (verbale Angabe)",Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,,
1028-30,Baustellenfahrzeuge frei,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1028-30.jpg,
1028-31,Bis Baustelle frei,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1028-31.jpg,
1028-32,Anlieger bis Baustelle frei,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1028-32.jpg,
1028-33,Zufahrt bis … frei,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1028-33.jpg,
1028-34,Fährbenutzer frei,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1028-34.jpg,
1031,Freistellung vom Verkehrsverbot nach § 40 Absatz 1 BImSchG,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,,
1031-50,"Freistellung vom Verkehrsverbot nach § 40 Absatz 1 BImSchG - rote, gelbe und grüne Plakette",Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1031-50.jpg,
1031-51,Freistellung vom Verkehrsverbot nach § 40 Absatz 1 BImSchG - gelbe und grüne Plakette,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1031-51.jpg,
1031-52,Freistellung vom Verkehrsverbot nach § 40 Absatz 1 BImSchG - grüne Plakette Beschränkende Zusatzzeichen,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1031-52.jpg,
1040,Zeitangaben ohne Beschränkung auf Wochentage,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,,
1040-10,"Wintersport erlaubt, zeitlich beschränkt (10 - 16 h)",Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1040-10.jpg,
1040-30,Zeitliche Beschränkung (16 - 18 h),Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1040-30.jpg,
1040-31,"Zeitliche Beschränkung (8 - 11 h, 16 - 18 h)",Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1040-31.jpg,
1040-32,Parkscheibe 2 Stunden,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1040-32.jpg,
1040-33,Parken mit Parkscheibe in gekennzeichneten Flächen 2 Stunden,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1040-33.jpg,
1040-34,Ab Zeitpunkt,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1040-34.jpg,
1040-35,Lärmschutz (mit Zeitangabe),Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1040-35.jpg,
1040-36,Schulweg i. V. m. zeitlicher Begrenzung (zu Z 101 oder 274),Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1040-36.jpg,
1040-37,"Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5 t, einschließlich ihrer Anhänger und Zugmaschinen, ausgenommen Personenkraftwagen und Kraftomnibusse Im angegebenen Zeitraum frei",Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),Vz2017,Vz2017/1040-37/1040-37.eps,,KRAFTFAHRZEUGE_MIT_EINER_ZULAESSIGEN_GESAMTMASSE_UEBER_3_5_T_EINSCHLIE_1040-37.svg
1042,Zeitangaben mit Beschränkung auf Wochentage,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,,
1042-30,Zeitliche Beschränkung (werktags),Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1042-30.jpg,
1042-31,Zeitliche Beschränkung (werktags 18 - 19 h),Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1042-31.jpg,
1042-32,"Zeitliche Beschränkung (werktags 8:30 - 11:30 h, 16 - 18 h)",Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1042-32.jpg,
1042-33,"Zeitliche Beschränkung (Mo - Fr, 16 - 18 h)",Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1042-33.jpg,
1042-34,"Zeitliche Beschränkung (Di, Do, Fr, 16 - 18 h)",Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1042-34.jpg,
1042-35,Zeitliche Beschränkung (6 - 22 h an Sonn- und Feiertagen),Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1042-35.jpg,
1042-36,Schulbus (tageszeitliche Benutzung),Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1042-36.jpg,
1042-37,Parken Sa und So erlaubt,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1042-37.jpg,
1042-38,Werktags außer samstags,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1042-38.jpg,
1042-50,Straßenreinigung (mit Zeit- und Datumsangabe),Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1042-50.jpg,
1042-51,Sa und So,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1042-51.jpg,
1042-52,"Sa, So und an Feiertagen",Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1042-52.jpg,
1042-53,Schulweg i. V. m. zeitlicher Begrenzung an Werktagen (zu Z 101 oder 274),Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1042-53.jpg,
1044,Personengruppen,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,,
1044-10,Nur Schwerbehinderte mit außergewöhnlicher Gehbehinderung und Blinde,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1044-10.jpg,
1044-11,Nur Schwerbehinderte mit Parkausweis Nr. ...,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1044-11.jpg,
1044-12,"Nur Schwerbehinderte mit außergewöhnlicher Gehbehinderung und Blinde, mit Anzahl der Parkstände",Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1044-12.jpg,
1044-30,Nur Bewohner mit Parkausweis Nr. ...,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1044-30.jpg,
1048,Mehrspurige Fahrzeuge,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,,
1048-14,Nur Sattelkraftfahrzeuge,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1048-14.jpg,
1048-15,Nur Sattelkraftfahrzeuge und Lastkraftwagen mit Anhänger,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1048-15.jpg,
1048-18,Nur Schienenbahnen,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1048-18.jpg,
1048-20,"Nur Personenkraftwagen mit Anhänger und Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5 t, einschließlich ihrer Anhänger, und Zugmaschinen, ausgenommen Personenkraftwagen und Kraftomnibusse",Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1048-20.jpg,
1049,Sonstige oder mehrere mehrspurige Fahrzeuge,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,,
1049-11,"Kraftfahrzeuge und Züge, die nicht schneller als 25 km/h fahren können oder dürfen, dürfen überholt werden",Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1049-11.jpg,
1049-12,Nur militärische Kettenfahrzeuge,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1049-12.jpg,
1049-13,"Nur Lkw (Z 1010-51), Kraftomnibus (Z 1010-57) und Pkw mit Anhänger (Z 1010-59)",Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1049-13.jpg,
1050,Fahrzeuge (verbale Angabe),Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,,
1050-30,Taxi,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1050-30.jpg,
1050-31,... Taxis,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),Vz2017,Vz2017/1050-31/1050-31.eps,1050-31.jpg,TAXIS_1050-31.svg
1050-32,Elektrofahrzeuge während des Ladevorgangs,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1050-32.jpg,
1050-33,Elektrofahrzeuge,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1050-33.jpg,
1052,Fahrzeuge mit besonderer Ladung,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,,
1052-30,Nur kennzeichnungspflichtige Kraftfahrzeuge mit gefährlichen Gütern,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1052-30.jpg,
1052-31,Nur Fahrzeuge mit wassergefährdender Ladung,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1052-31.jpg,
1053,Sonstige Beschränkungen,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,,
1053-30,Parken in gekennzeichneten Flächen erlaubt,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1053-30.jpg,
1053-31,Mit Parkschein,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1053-31.jpg,
1053-32,Gebührenpflichtig,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1053-32.jpg,
1053-33,"Massenangabe - 7,5 t",Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1053-33.jpg,
1053-34,Auf dem Seitenstreifen,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1053-34.jpg,
1053-35,Bei Nässe,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1053-35.jpg,
1053-36,Durchgangsverkehr,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1053-36.jpg,
1053-37,Massenangabe - 12 t,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1053-37.jpg,
1053-38,Querparken als Sinnbild,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1053-38.jpg,
1053-39,Schrägparken als Sinnbild,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1053-39.jpg,
1053-52,Nur innerhalb gekennzeichneter Parkflächen,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1053-52.jpg,
1053-53,Parken mit Parkschein in gekennzeichneten Flächen,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1053-53.jpg,
1053-54,während des Ladevorgangs,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),Vz2017,Vz2017/Z-1053-54/1053-54.EPS,,WAEHREND_DES_LADEVORGANGS_1053-54.svg
1053-55,"Massenangabe - 3,5 t Erweiternde Zusatzzeichen",Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),Vz2017,Vz2017/1053-55/1053-55.eps,,MASSENANGABE_3_5_T_ERWEITERNDE_ZUSATZZEICHEN_1053-55.svg
1060,Erweiternde Zusatzzeichen,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,,
1060-31,Haltverbot auch auf dem Seitenstreifen,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1060-31.jpg,
1060-32,Auch Kraftomnibusse und PKW mit Anhängern (im Bereich von LKW-Kontrollen),Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1060-32.jpg,
1060-33,"Massenangabe - 2,8 t.“",Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),,,1060-33.jpg,
1060-34,Halteverbot auch auf dem Seitenstreifen - links,Zusatzzeichen nach § 41 Absatz 2 StVO,Zusatzzeichen (supplementary plates),Vz2017,Vz2017/1060-34/1060-34.eps,,HALTEVERBOT_AUCH_AUF_DEM_SEITENSTREIFEN_LINKS_1060-34.svg
1053-56,Lkw-Parken in Fahrgassen links mit Schrägparkständen links,(not in the November 2021 list),Zusatzzeichen (supplementary plates),Vz2017,Vz2017/1053-56/1053-56.eps,,LKW_PARKEN_IN_FAHRGASSEN_LINKS_MIT_SCHRAEGPARKSTAENDEN_LINKS_1053-56.svg
1053-57,Lkw-Parken in Fahrgassen rechts mit Schrägparkständen rechts,(not in the November 2021 list),Zusatzzeichen (supplementary plates),Vz2017,Vz2017/1053-57/1053-57.eps,,LKW_PARKEN_IN_FAHRGASSEN_RECHTS_MIT_SCHRAEGPARKSTAENDEN_RECHTS_1053-57.svg
AUFKLEBER-E-FAHRZEUG-FREI,"Aufkleber ""elektrisch betriebene Fahrzeuge frei",(not in the November 2021 list),Sinnbilder und Symbole (pictograms),Vz2017,Vz2017/Aufkleber E-Fahrzeuge frei/Aufkleber-E-Fahrzeug-frei.eps,,AUFKLEBER_ELEKTRISCH_BETRIEBENE_FAHRZEUGE_FREI_AUFKLEBER-E-FAHRZEUG-FREI.svg
AUFKLEBER-CARSHARING-FREI,"Aufkleber ""Carsharingfahrzeuge frei",(not in the November 2021 list),Sinnbilder und Symbole (pictograms),Vz2017,Vz2017/Aufkleber-Carsharingfahrzeuge-frei/Aufkleber-Carsharing-frei.eps,,AUFKLEBER_CARSHARINGFAHRZEUGE_FREI_AUFKLEBER-CARSHARING-FREI.svg
SB-LASTENFAHRRAD,Lastenfahrrad,(not in the November 2021 list),Sinnbilder und Symbole (pictograms),Vz2017,Vz2017/Lastenfahrrad/Sinnbild-Lastenfahrrad.EPS,,LASTENFAHRRAD_SB-LASTENFAHRRAD.svg
SB-MEHRFACHBESETZTE-PERSONENKRAFT,"Mehrfachbesetzte Personenkraftwagen; Personenkraftwagen oder Krafträder mit Beiwagen, die mit mindestens drei Personen besetzt sind",(not in the November 2021 list),Sinnbilder und Symbole (pictograms),Vz2017,Vz2017/Mehrfachbesetzte-PKW/Sinnbild-Mehrfachbesetzte Personenkraftwagen.EPS,,MEHRFACHBESETZTE_PERSONENKRAFTWAGEN_PERSONENKRAFTWAGEN_ODER_KRAFTRAEDE_SB-MEHRFACHBESETZTE-PERSONENKRAFT.svg
PLAKETTE-CARSHARING,Carsharing-Plakette (mit Hologramm),(not in the November 2021 list),Sinnbilder und Symbole (pictograms),Vz2017,Vz2017/Plakette-Carsharing/PLAKETTE-CARSHARING-Hologramm.eps,,CARSHARING_PLAKETTE_MIT_HOLOGRAMM_PLAKETTE-CARSHARING.svg
SB-CARSHARING,Carsharing,(not in the November 2021 list),Sinnbilder und Symbole (pictograms),Vz2017,Vz2017/Sinnbild-Carsharing/Sinnbild-Carsharing.EPS,,CARSHARING_SB-CARSHARING.svg
SB-EKFZ,Elektrokleinstfahrzeuge im Sinne der Elektrokleinstfahrzeuge-Verordnung,(not in the November 2021 list),Sinnbilder und Symbole (pictograms),Vz2017,Vz2017/Sinnbildf-eKF/Sinnbild-eKFZ.eps,,ELEKTROKLEINSTFAHRZEUGE_IM_SINNE_DER_ELEKTROKLEINSTFAHRZEUGE_VERORDNUN_SB-EKFZ.svg
SB-WOHNMOBIL,Wohnmobil,(not in the November 2021 list),Sinnbilder und Symbole (pictograms),Vz2017,Vz2017/Wohnmobil/Sinnbild-Wohnmobil.EPS,,WOHNMOBIL_SB-WOHNMOBIL.svg
264-2.3,Verbot für Fahrzeuge über tatsächliche Breite einschließlich der Fahrzeugspiegel,(not in the November 2021 list),Vorschriftzeichen (regulatory),Musterdateien,Musterdateien/eps/264-2.3.EPS,"264-2,3.jpg",VERBOT_FUER_FAHRZEUGE_UEBER_TATSAECHLICHE_BREITE_EINSCHLIESSLICH_DER_F_264-2.3.svg
SB-BUS,Kraftomnibus,(not in the November 2021 list),Sinnbilder und Symbole (pictograms),StVO § 39 Abs. 7,Sinnbilder und Symbole/StVO §39 Abs 7/bus/bus.eps,,KRAFTOMNIBUS_SB-BUS.svg
SB-FAHRRAD,Radfahrer,(not in the November 2021 list),Sinnbilder und Symbole (pictograms),StVO § 39 Abs. 7,Sinnbilder und Symbole/StVO §39 Abs 7/fahrrad/fahrrad.eps,,RADFAHRER_SB-FAHRRAD.svg
SB-GESPANNFUHRWERK,Gespannfuhrwerk,(not in the November 2021 list),Sinnbilder und Symbole (pictograms),StVO § 39 Abs. 7,Sinnbilder und Symbole/StVO §39 Abs 7/gespannfuhrwerk/so-22.eps,,GESPANNFUHRWERK_SB-GESPANNFUHRWERK.svg
SB-KUH,"Viehtrieb, Tiere",(not in the November 2021 list),Sinnbilder und Symbole (pictograms),StVO § 39 Abs. 7,Sinnbilder und Symbole/StVO §39 Abs 7/kuh/kuh.eps,,VIEHTRIEB_TIERE_SB-KUH.svg
SB-LKW-ANH,Lastkraftwagen mit Anhänger,(not in the November 2021 list),Sinnbilder und Symbole (pictograms),StVO § 39 Abs. 7,Sinnbilder und Symbole/StVO §39 Abs 7/lkw-anh/lkw_anh.eps,,LASTKRAFTWAGEN_MIT_ANHAENGER_SB-LKW-ANH.svg
SB-LKW-SEITLICH,"Kraftfahrzeuge mit einem zulässigen Gesamtgewicht über 3,5t, einschließlich ihrer Anhänger, und Zugmaschinen, ausgenommen Personenkraftwagen und Kraftomnibusse",(not in the November 2021 list),Sinnbilder und Symbole (pictograms),StVO § 39 Abs. 7,Sinnbilder und Symbole/StVO §39 Abs 7/lkw-seitlich/lkw_seitlich.eps,,KRAFTFAHRZEUGE_MIT_EINEM_ZULAESSIGEN_GESAMTGEWICHT_UEBER_3_5T_EINSCHLI_SB-LKW-SEITLICH.svg
SB-MOFA,Mofas,(not in the November 2021 list),Sinnbilder und Symbole (pictograms),StVO § 39 Abs. 7,Sinnbilder und Symbole/StVO §39 Abs 7/mofa/mofa.eps,,MOFAS_SB-MOFA.svg
SB-MOTORRAD,"Krafträder, auch mit Beiwagen, Kleinkrafträder und Mofas",(not in the November 2021 list),Sinnbilder und Symbole (pictograms),StVO § 39 Abs. 7,Sinnbilder und Symbole/StVO §39 Abs 7/motorrad/motorrad.eps,,KRAFTRAEDER_AUCH_MIT_BEIWAGEN_KLEINKRAFTRAEDER_UND_MOFAS_SB-MOTORRAD.svg
SB-PERSON-GEHEND,Fußgänger,(not in the November 2021 list),Sinnbilder und Symbole (pictograms),StVO § 39 Abs. 7,Sinnbilder und Symbole/StVO §39 Abs 7/person-gehend/person_gehend.eps,,FUSSGAENGER_SB-PERSON-GEHEND.svg
SB-PKW-ANH,Personenkraftwagen mit Anhänger,(not in the November 2021 list),Sinnbilder und Symbole (pictograms),StVO § 39 Abs. 7,Sinnbilder und Symbole/StVO §39 Abs 7/pkw-anh/pkw_anh.eps,,PERSONENKRAFTWAGEN_MIT_ANHAENGER_SB-PKW-ANH.svg
SB-PKW-SEIT,Personenkraftwagen,(not in the November 2021 list),Sinnbilder und Symbole (pictograms),StVO § 39 Abs. 7,Sinnbilder und Symbole/StVO §39 Abs 7/pkw-seitlich/PKW_SEIT.EPS,,PERSONENKRAFTWAGEN_SB-PKW-SEIT.svg
SB-PKW-VORNE,Kraftwagen und sonstige mehrspurige Kraftfahrzeuge,(not in the November 2021 list),Sinnbilder und Symbole (pictograms),StVO § 39 Abs. 7,Sinnbilder und Symbole/StVO §39 Abs 7/pkw-vorne/pkw_vorne.eps,,KRAFTWAGEN_UND_SONSTIGE_MEHRSPURIGE_KRAFTFAHRZEUGE_SB-PKW-VORNE.svg
SB-REITER,Reiter,(not in the November 2021 list),Sinnbilder und Symbole (pictograms),StVO § 39 Abs. 7,Sinnbilder und Symbole/StVO §39 Abs 7/reiter/reiter.eps,,REITER_SB-REITER.svg
SB-STRASSENBAHN,Straßenbahn,(not in the November 2021 list),Sinnbilder und Symbole (pictograms),StVO § 39 Abs. 7,Sinnbilder und Symbole/StVO §39 Abs 7/strassenbahn/strassenbahn.eps,,STRASSENBAHN_SB-STRASSENBAHN.svg
SB-TRAKTOR,"Kraftfahrzeuge und Züge, die nicht schneller als 25 km/h fahren können oder dürfen",(not in the November 2021 list),Sinnbilder und Symbole (pictograms),StVO § 39 Abs. 7,Sinnbilder und Symbole/StVO §39 Abs 7/traktor/traktor.eps,,KRAFTFAHRZEUGE_UND_ZUEGE_DIE_NICHT_SCHNELLER_ALS_25_KM_H_FAHREN_KOENNE_SB-TRAKTOR.svg
SB-AMPHIBIENWANDERUNG,Amphibienwanderung,(not in the November 2021 list),Sinnbilder und Symbole (pictograms),StVO § 39 Abs. 8,Sinnbilder und Symbole/StVO §39 Abs 8/amphibienwanderung/Amphibienwanderung.eps,,AMPHIBIENWANDERUNG_SB-AMPHIBIENWANDERUNG.svg
SB-BEWEGLICHE-BRUECKE,Bewegliche Brücke,(not in the November 2021 list),Sinnbilder und Symbole (pictograms),StVO § 39 Abs. 8,Sinnbilder und Symbole/StVO §39 Abs 8/bewegliche-brücke/Bewegliche-Brücke.eps,,BEWEGLICHE_BRUECKE_SB-BEWEGLICHE-BRUECKE.svg
SB-FLUGBETRIEB,Flugbetrieb,(not in the November 2021 list),Sinnbilder und Symbole (pictograms),StVO § 39 Abs. 8,Sinnbilder und Symbole/StVO §39 Abs 8/flugbetrieb/Flugbetrieb.eps,,FLUGBETRIEB_SB-FLUGBETRIEB.svg
SB-FUSSGAENGERUEBERWEG,Fußgängerüberweg,(not in the November 2021 list),Sinnbilder und Symbole (pictograms),StVO § 39 Abs. 8,Sinnbilder und Symbole/StVO §39 Abs 8/fußgängerüberweg/Fußgängerüberweg.eps,,FUSSGAENGERUEBERWEG_SB-FUSSGAENGERUEBERWEG.svg
SB-SCHNEE-ODER-EISGLAETTE,Schnee- oder Eisglätte,(not in the November 2021 list),Sinnbilder und Symbole (pictograms),StVO § 39 Abs. 8,Sinnbilder und Symbole/StVO §39 Abs 8/schnee-oder eisglätte/Schnee-oder Eisglätte.eps,,SCHNEE_ODER_EISGLAETTE_SB-SCHNEE-ODER-EISGLAETTE.svg
