category,id,rule,code,motsam,title,updated,heading,dimensions,colours,files,local
Regulatory,760,R1-5.5,RS55,none,Safer Speed Area Threshold,17 July 2018,,"a 750 (approach speed < 60 km/h) 900 (approach speed 60 - 80 km/h) 1200 (approach speed > 80 km/h) b 1200 (approach speed < 60 km/h) 1500 (approach speed 60 - 80 km/h) 1900 (approach speed > 80 km/h) r 60 60 60 c 30 30 30 d 46 57 70 Legend 'R1-1' Diameter 600 (approach speed < 60 km/h) 750 (approach speed 60 - 80 km/h) 900 (approach speed > 80 km/h) Legend 'Safer Speed Area' 100/20 Upper case, 75/","Background: blue (R) or green (R) Border: white (R) Legend: white (R) , red (R) and black",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/R1-Safer-Speed-Area-Threshold.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/R1-Safer-Speed-Area-Threshold-no-labels.gif,Original EPS/Regulatory/R1-Safer-Speed-Area-Threshold.eps | Original EPS/Regulatory/R1-Safer-Speed-Area-Threshold-no-labels.gif
Regulatory,811,R4-13,RL61,none,Signal bypass lane – do not stop for signals,5 May 2017,,a : 600 b : 1300 r : 50 c : 10 d : 15 type TRANSIT LANE 80E with -80 tracking type DO NOT STOP FOR SIGNALS 80E with -80 tracking e : 70 f : 36 symbol T3 wxh 195 x 130 symbol car wxh 175 x 150 symbol truck wxh 320 x 160,Legend : black Background : white (R) Border : red (R),https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RL61-Signal-bypass-lane-do-not-stop.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RL61-Signal-bypass-lane-do-not-stop-nolabels.gif,Original EPS/Regulatory/RL61-Signal-bypass-lane-do-not-stop.eps | Original EPS/Regulatory/RL61-Signal-bypass-lane-do-not-stop-nolabels.gif
Regulatory,812,R4-13.1,RL62,none,Signal bypass lane – signals do not apply,30 May 2017,,a : 600 b : 1300 r : 50 c : 10 d : 15 type 80E with -80 tracking e : 40 f : 80 symbol T3 wxh 195 x 130 symbol car wxh 175 x 150 symbol truck wxh 320 x 160 g : 135 h : 40 Arrow: Type E,Legend : black Background : white (R) Border : red (R),https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RL62-Signal-bypass-lane-signals-do-not-apply.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RL62-Signal-bypass-lane-signals-do-not-apply-nolabels.gif,Original EPS/Regulatory/RL62-Signal-bypass-lane-signals-do-not-apply.eps | Original EPS/Regulatory/RL62-Signal-bypass-lane-signals-do-not-apply-nolabels.gif
Regulatory,785,R1-2,RS1C,none,Speed limit changeable – black figures on white (R) background,9 July 2026,,a: 800 b: 800 r: c: 600 d: 90 e: 90 Numeral 200D,Roundel legend roundel reflectorised red Numeral legend black Flashing lights yellow (lit) or white (lit) Background reflectorised white Border none,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RS1C-Speed-limit-changeable.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RS1C-Speed-limit-changeable-nolabels.gif,Original EPS/Regulatory/RS1C-Speed-limit-changeable.eps | Original EPS/Regulatory/RS1C-Speed-limit-changeable-nolabels.gif
Regulatory,784,R1-2.1,RS1V,none,Speed limit variable – white or yellow figures on black background,9 December 2016,,a : 800 b : 800 c : 600 d : 90 e : 90 Numeral 200D,Roundel Legend: roundel red (lit) reflectorised red Numeral legend: yellow (lit) or white (lit) Flashing lights yellow (lit) or white (lit) Background : black Border : none,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RS1V-Speed-limit-variable.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RS1V-Speed-limit-variable-nolabels.gif,Original EPS/Regulatory/RS1V-Speed-limit-variable.eps | Original EPS/Regulatory/RS1V-Speed-limit-variable-nolabels.gif
Regulatory,799,R2-6.2,RP62,none,Stop Here on Red Signal,26 January 2017,,a : 450 b : 750 r : 50 c : 10 d : 20 e : 50 Text Line 1 & 2 : 120C Text Line 3 & 4 : 100C,Legend : black Background : white (R) Border : red (R),https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RP62-Stop-here-on-red-signal.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RP62-Stop-here-on-red-signal-nolabels.gif,Original EPS/Regulatory/RP62-Stop-here-on-red-signal.eps | Original EPS/Regulatory/RP62-Stop-here-on-red-signal-nolabels.gif
Regulatory,763,R3-5.4,none,none,"Supplementary - except ""class"" or ""description"" of vehicle",25 January 2017,,a 600 b 400 r 50 c 10 d 20 e 50 Legend Type 100D,Background: white (R) Border: red (R) Legend : black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/R3-DP-Supplementary-Except-Class-or-Description-of-Vehicle.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/R3-DP-Supplementary-Except-Class-or-Description-of-Vehicle-nolabels.gif,Original EPS/Regulatory/R3-DP-Supplementary-Except-Class-or-Description-of-Vehicle.eps | Original EPS/Regulatory/R3-DP-Supplementary-Except-Class-or-Description-of-Vehicle-nolabels.gif
Regulatory,1238,R1-8.3,RST3,none,Temporary speed limit for unsafe structure Option A,19 October 2023,,a: 750 b: 95 r: 50 c: 900 d: 450 e: 65 f: 25 Numerals: 900 mm roundel 300D Legend: 120D,Roundel Border: red (R) Roundel Background: white (R) Roundel Numerals: black Supplementary Background: orange (R) Supplementary Border: black Legend: black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/R1-8.3-Temporary-speed-limit-for-unsafe-structure-Option-A.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/R1-8.3-Temporary-speed-limit-for-unsafe-structure-Option-A-non-labelled.gif,Original EPS/Regulatory/R1-8.3-Temporary-speed-limit-for-unsafe-structure-Option-A.eps
Regulatory,1237,R1-8.3,RST3B,none,Temporary speed limit for unsafe structure Option B,19 October 2023,,a: 1200 b: 900 c: 95 d: 30 e: 10 f: 1200 g: 600 h: 65 i: 25 r: 50 r2: 60 Numerals: 900 mm roundel 300D Legend: 160D,Roundel Border: red (R) Roundel Background: white (R) Roundel Background Border: black Roundel Numerals: black Supplementary Background: orange (R) Legend: black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/R1-8-v2.3-Temporary-speed-limit-for-unsafe-structure-Option-B.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/R1-8-v2.3-Temporary-speed-limit-for-unsafe-structure-Option-B-non-labelled.gif,Original EPS/Regulatory/R1-8-v2.3-Temporary-speed-limit-for-unsafe-structure-Option-B.eps
Regulatory,816,R4-8,RLT1,none,Transit Lane - Single peak period,26 January 2017,,a : 600 b : 700 r : 60 c : 10 d : 15 e : 30 f : 40 Type TRANSIT LANE 80E Type HOURS 80E Type MINS 40E Type AM PM 30E Type DAYS 40E symbol T3 wxh 195 x 130 symbol car wxh 175 x 150,"Legend : black, white (R) , red (R) Background : white (R) Border : red (R)",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RLT1-Transit-lane-single-peak-period.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RLT1-Transit-lane-single-peak-period-nolabels.gif,Original EPS/Regulatory/RLT1-Transit-lane-single-peak-period.eps | Original EPS/Regulatory/RLT1-Transit-lane-single-peak-period-nolabels.gif
Regulatory,818,R4-8.2,RLT3,None,Transit Lane - two periods different days horizontal,26 January 2017,,a : 900 b : 800 r : 60 c : 10 d : 15 e : 30 f : 60 Type TRANSIT LANE 80E symbol T3 wxh 195 x 130 symbol car wxh 175 x 150 Type HOURS 80E Type MINS 40E Type AM PM 30E Type DAYS 40E,"Legend : black, white (R) , red (R) Background : white (R) Border : red (R)",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RLT3-Transit-lane-2-periods-diff-days-horizontal.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RLT3-Transit-lane-2-periods-diff-days-horizontal-nolabels.gif,Original EPS/Regulatory/RLT3-Transit-lane-2-periods-diff-days-horizontal.eps | Original EPS/Regulatory/RLT3-Transit-lane-2-periods-diff-days-horizontal-nolabels.gif
Regulatory,819,R4-8.3,RLT4,none,Transit Lane - two periods different days vertical,26 January 2017,,a : 600 b : 900 r : 60 c : 10 d : 15 e : 40 f : 20 g : 60 Type TRANSIT LANE 75E symbol T3 wxh 195 x 130 symbol car wxh 175 x 150 Type HOURS MINS 50e Type AM PM 30E Type DAYS 50E,"Legend : black, white (R) , red (R) Background : white (R) Border : red (R)",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RLT4-Transit-lane-2-periods-diff-days-vertical.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RLT4-Transit-lane-2-periods-diff-days-vertical-nolabels.gif,Original EPS/Regulatory/RLT4-Transit-lane-2-periods-diff-days-vertical.eps | Original EPS/Regulatory/RLT4-Transit-lane-2-periods-diff-days-vertical-nolabels.gif
Regulatory,817,R4-8.1,RLT2,none,Transit Lane - two periods same day,26 January 2017,,a : 650 b : 850 r : 60 c : 10 d : 15 e : 30 f : 50 Type TRANSIT LANE 80E symbol T3 wxh 195 x 130 symbol car wxh 175 x 150 Type HOURS 80E Type MINS 40E Type AM PM 30E Type DAYS 40E,"Legend : black, white (R) , red (R) Background : white (R) Border : red (R)",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RLT2-Transit-lane-2-periods-same-day.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RLT2-Transit-lane-2-periods-same-day-nolabels.gif,Original EPS/Regulatory/RLT2-Transit-lane-2-periods-same-day.eps | Original EPS/Regulatory/RLT2-Transit-lane-2-periods-same-day-nolabels.gif
Regulatory,821,R4-8.5,RLT6,none,Transit plus one other class LANE (eg Transit + Heavy vehicles),26 January 2017,,a : 600 b : 900 r : 60 c : 10 d : 15 e : 120 f : 60 Type 80E symbol T3 wxh 195 x 130 symbol car wxh 175 x 150 symbol truck wxh 320 x 160,"Legend black, white (R) , red (R) Background white (R) Border red (R)",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RLT6-Transit-plus-one-other-class.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RLT6-Transit-plus-one-other-class-nolabels.gif,Original EPS/Regulatory/RLT6-Transit-plus-one-other-class.eps | Original EPS/Regulatory/RLT6-Transit-plus-one-other-class-nolabels.gif
Regulatory,803,R3-13.3,RD6T,none,Truck mounted attenuator display (diagonal lit arrow above RD6 disc),31 May 2019,,a : 2200 b : 3600 c : 500 d : 360 e : 150 f : 1500,"Illuminated legend : yellow (when lit) RD6L or RD6R blue (R) and white (R) Background : symmetrical chevron with stripes sloping down at 45 degrees to each side, alternating red (R) and white (R) bands approximately 250 mm wide Border : none Note: the 1200 x 2600 mm central section of the background panel, may be black, grey or white, or may be cut out. Alternatively, the red and white chevron str",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/R3-13.3-Truck-mounted-attenuator-display-A-B-C.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/R3-13.3-Truck-mounted-attenuator-display-A-B-C-no-labels.png,Original EPS/Regulatory/R3-13.3-Truck-mounted-attenuator-display-A-B-C.eps | Original EPS/Regulatory/R3-13.3-Truck-mounted-attenuator-display-A-B-C-no-labels.png
Regulatory,809,R7-1.1,none,none,Use Left Lane Unless Passing,27 September 2024,,a : 750 b : 700 r : 50 c : 10 d : 25 type 100C e : 50,Legend black Background white (R) Border red (R),https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/Use-left-lane-unless-passing.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/Use-left-lane-unless-passing-no-labels.gif,Original EPS/Regulatory/Use-left-lane-unless-passing.eps | Original EPS/Regulatory/Use-left-lane-unless-passing-no-labels.gif
Regulatory,802,R3-7.1,RD41,none,Wrong way – go back,26 January 2017,,Ty a : 900 b : 1200 r : 60 c : 35 d : 100 Type : 150D Stripe w x h 750 x 25,Legend : white (R) Background : red (R) Border : white 35mm,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RD41-Wrong-way-go-back.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RD41-Wrong-way-go-back-nolabels.gif,Original EPS/Regulatory/RD41-Wrong-way-go-back.eps | Original EPS/Regulatory/RD41-Wrong-way-go-back-nolabels.gif
Regulatory,790,R1-5.2,RS52,none,blue Threshold option A rural/urban,29 November 2021,,a : 1900 b : 2700 r : 150 c : 1200 d : 200 e : 100 f : 250 WELCOME TO 100D LOCALITY 160E,"Legend : black, red (R) and white (R) Background : blue (R) Border : white (R) , 30mm",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RS52-Blue-Threshold-option-A-rural-urban.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RS52-Blue-Threshold-option-A-rural-urban-nolabels.png,Original EPS/Regulatory/RS52-Blue-Threshold-option-A-rural-urban.eps | Original EPS/Regulatory/RS52-Blue-Threshold-option-A-rural-urban-nolabels.png
Regulatory,787,R1-5.1,RS51,none,blue Threshold option A urban/urban,8 December 2021,,a : 900 b : 1200 r : 80 c : 600 d : 100 e : 110 f : 140 Type : 75E Numerals : 200D,"Legend : black, red (R) and white (R) Background : blue (R) Border : white (R) 30mm",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RS51-Blue-Threshold-option-A-urban-urban.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RS51-Blue-Threshold-option-A-urban-urban-nolabels.png,Original EPS/Regulatory/RS51-Blue-Threshold-option-A-urban-urban.eps | Original EPS/Regulatory/RS51-Blue-Threshold-option-A-urban-urban-nolabels.png
Regulatory,789,R1-5.2,RS52,none,green Threshold option A rural/urban,29 November 2021,,a : 1900 b : 2700 r : 150 c : 1200 d : 200 e : 100 f : 250 WELCOME TO 100D LOCALITY 160E,"Legend : black, red (R) and white (R) Background : green (R) Border : white (R), 30mm",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RS52-Green-Threshold-option-A-rural-urban.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RS52-Green-Threshold-option-A-rural-urban-nolabels.png,Original EPS/Regulatory/RS52-Green-Threshold-option-A-rural-urban.eps | Original EPS/Regulatory/RS52-Green-Threshold-option-A-rural-urban-nolabels.png
Regulatory,786,R1-5.1,RS51,none,green Threshold option A urban/urban,10 November 2023,,a: 900 b: 1200 r: 80 c: 600 d: 75 e: 110 f: 140 g: 25 Type: 75E Numerals: 200D,"Legend : black, red (R) and white (R) Background : green (R) Border : white (R) 30mm",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RS51-Green-Threshold-option-A-urban-urban-v2.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RS51-Green-Threshold-option-A-urban-urban-non-labelled.gif,Original EPS/Regulatory/RS51-Green-Threshold-option-A-urban-urban-v2.eps
Regulatory,791,R1-5.2,RS52,none,white Threshold option B rural/urban,29 November 2021,,a : 1900 b : 2700 r : 150 c : 1200 d : 200 e : 100 f : 250 WELCOME TO 100D LOCALITY 160E,"Legend : black, red (R) and white (R) Background : white Border : black , 30mm",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RS52-White-Threshold-option-B-rural-urban.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RS52-White-Threshold-option-B-rural-urban-nolabels.png,Original EPS/Regulatory/RS52-White-Threshold-option-B-rural-urban.eps | Original EPS/Regulatory/RS52-White-Threshold-option-B-rural-urban-nolabels.png
Regulatory,788,R1-5.1B,RS51B,none,white Threshold option B urban/urban,8 December 2021,,a : 900 b : 1200 r : 80 c : 600 d : 100 e : 110 f : 140 Type : 75E Numerals : 200D,"Legend : black, red (R) and white (R) Background : blue (R) Border : black (R) 30mm",https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RS51-White-Threshold-option-B-urban-urban.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/RS51-White-Threshold-option-B-urban-urban-nolabels.png,Original EPS/Regulatory/RS51-White-Threshold-option-B-urban-urban.eps | Original EPS/Regulatory/RS51-White-Threshold-option-B-urban-urban-nolabels.png
Permanent warning,842,W15-8.4,WXB1,none,Controlled intersection immediately beyond level crossing,12 January 2017,,Arrow Type : A r : 50 l : 70 k : 10 j : 20 i : 177.5 h : 365 g : 63 f : 31 e : 138 d : 125 c : 313 b : 120 a : 750,Border : black Background : yellow (R) Legend : black,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/WXB1-Controlled-intersection-beyond-level-crossing.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/WXB1-nolabels.gif,Original EPS/Permanent warning/WXB1-Controlled-intersection-beyond-level-crossing.eps | Original EPS/Permanent warning/WXB1-nolabels.gif
