schedule,part,item,diagram,title,url,local
13,06,44,7006,,https://assets.publishing.service.gov.uk/media/5eb974d0d3bf7f5d456fdece/traffic-sign-drawing-schedule-13-part-06-item-44-7006.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-44-7006.pdf
13,06,45,2708,,https://assets.publishing.service.gov.uk/media/5eb974f0e90e07083b7d7610/traffic-sign-drawing-schedule-13-part-06-item-45-2708.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-45-2708.pdf
13,06,46,830x1,,https://assets.publishing.service.gov.uk/media/5eb97562d3bf7f5d40439321/traffic-sign-drawing-schedule-13-part-06-item-46-830x1.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-46-830x1.pdf
13,06,47,830x2,,https://assets.publishing.service.gov.uk/media/5eb97576e90e0708380637ed/traffic-sign-drawing-schedule-13-part-06-item-47-830x2.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-47-830x2.pdf
13,06,48,830x3,,https://assets.publishing.service.gov.uk/media/5eb9759ed3bf7f5d380b11e3/traffic-sign-drawing-schedule-13-part-06-item-48-830x3.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-48-830x3.pdf
13,06,49,831x2,,https://assets.publishing.service.gov.uk/media/5eb975dfd3bf7f5d37fa0d3d/traffic-sign-drawing-schedule-13-part-06-item-49-831x2.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-49-831x2.pdf
13,06,50,831x1b,,https://assets.publishing.service.gov.uk/media/5eb97615e90e07083cd8a46d/traffic-sign-drawing-schedule-13-part-06-item-50-831x1b.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-50-831x1b.pdf
13,06,51,832x4,,https://assets.publishing.service.gov.uk/media/5eb97622e90e070836be82a5/traffic-sign-drawing-schedule-13-part-06-item-51-832x4.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-51-832x4.pdf
13,06,52,7020,,https://assets.publishing.service.gov.uk/media/5eb9762f86650c2794d7501d/traffic-sign-drawing-schedule-13-part-06-item-52-7020.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-52-7020.pdf
13,,,schedule-13-part-09-examples,,https://assets.publishing.service.gov.uk/media/5eb978ae86650c2794d7501e/schedule-13-part-09-examples.pdf,Original PDFs/Schedule 13/schedule-13-part-09-examples.pdf
14,02,05,3014,,https://assets.publishing.service.gov.uk/media/5eb197aed3bf7f6532516f09/traffic-sign-drawing-schedule-14-part-02-item-05-3014.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-05-3014.pdf
14,02,06,p773,,https://assets.publishing.service.gov.uk/media/5eb19832e90e0723bd470fec/traffic-sign-drawing-schedule-14-part-02-item-06-p773.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-06-p773.pdf
14,02,07,p563x1,,https://assets.publishing.service.gov.uk/media/5eb1990f86650c435fa620ea/traffic-sign-drawing-schedule-14-part-02-item-07-p563x1.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-07-p563x1.pdf
14,02,08,p776,,https://assets.publishing.service.gov.uk/media/5eb1997fe90e0723aef80575/traffic-sign-drawing-schedule-14-part-02-item-08-p776.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-08-p776.pdf
14,02,08,p777,,https://assets.publishing.service.gov.uk/media/5eb199c2d3bf7f65354f0659/traffic-sign-drawing-schedule-14-part-02-item-08-p777.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-08-p777.pdf
14,02,09,p4002x1,,https://assets.publishing.service.gov.uk/media/5eb19a08d3bf7f65298427f2/traffic-sign-drawing-schedule-14-part-02-item-09-p4002x1.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-09-p4002x1.pdf
14,02,11,p4003,,https://assets.publishing.service.gov.uk/media/5eb19a5a86650c435efc5cfe/traffic-sign-drawing-schedule-14-part-02-item-11-p4003.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-11-p4003.pdf
14,02,16,p4003x3,,https://assets.publishing.service.gov.uk/media/5eb19a8886650c436060bc23/traffic-sign-drawing-schedule-14-part-02-item-16-p4003x3.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-16-p4003x3.pdf
14,02,24,scp,,https://assets.publishing.service.gov.uk/media/5eb19ac2d3bf7f65253adb60/traffic-sign-drawing-schedule-14-part-02-item-24-scp.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-24-scp.pdf
14,02,26,p4006,,https://assets.publishing.service.gov.uk/media/5eb19ae4d3bf7f6526f8d79b/traffic-sign-drawing-schedule-14-part-02-item-26-p4006.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-26-p4006.pdf
14,02,28,p543,,https://assets.publishing.service.gov.uk/media/5eb19b52e90e0723b0a6602a/traffic-sign-drawing-schedule-14-part-02-item-28-p543.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-28-p543.pdf
14,02,29,p543x1,,https://assets.publishing.service.gov.uk/media/5eb19b69d3bf7f6534faf116/traffic-sign-drawing-schedule-14-part-02-item-29-p543x1.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-29-p543x1.pdf
14,02,30,p544,,https://assets.publishing.service.gov.uk/media/5eb19be286650c4356562f9b/traffic-sign-drawing-schedule-14-part-02-item-30-p544.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-30-p544.pdf
14,02,31,p547x8,,https://assets.publishing.service.gov.uk/media/5eb19c1486650c435ce506f2/traffic-sign-drawing-schedule-14-part-02-item-31-p547x8.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-31-p547x8.pdf
14,02,32,p5001x1,,https://assets.publishing.service.gov.uk/media/5eb19c39d3bf7f652fbc18a5/traffic-sign-drawing-schedule-14-part-02-item-32-p5001x1.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-32-p5001x1.pdf
14,02,32,p5001x2,,https://assets.publishing.service.gov.uk/media/5eb19ca9d3bf7f652df4566d/traffic-sign-drawing-schedule-14-part-02-item-32-p5001x2.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-32-p5001x2.pdf
14,02,33,p5003,,https://assets.publishing.service.gov.uk/media/5eb19cdc86650c435dbb6b2d/traffic-sign-drawing-schedule-14-part-02-item-33-p5003.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-33-p5003.pdf
14,02,33,p5003x1,,https://assets.publishing.service.gov.uk/media/5eb19d1586650c435dbb6b2e/traffic-sign-drawing-schedule-14-part-02-item-33-p5003x1.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-33-p5003x1.pdf
14,02,34,p5005,,https://assets.publishing.service.gov.uk/media/5eb19d37e90e0723b0a6602b/traffic-sign-drawing-schedule-14-part-02-item-34-p5005.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-34-p5005.pdf
14,02,34,p5005x1,,https://assets.publishing.service.gov.uk/media/5eb27ce8e90e075a47af955d/traffic-sign-drawing-schedule-14-part-02-item-34-p5005x1.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-34-p5005x1.pdf
14,02,35,p5010,,https://assets.publishing.service.gov.uk/media/5eb27d2886650c740fe1462f/traffic-sign-drawing-schedule-14-part-02-item-35-p5010.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-35-p5010.pdf
14,02,36,p5011,,https://assets.publishing.service.gov.uk/media/5eb27d90e90e075a51c8d254/traffic-sign-drawing-schedule-14-part-02-item-36-p5011.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-36-p5011.pdf
14,02,37,p5012,,https://assets.publishing.service.gov.uk/media/5eb27e6586650c7415763f91/traffic-sign-drawing-schedule-14-part-02-item-37-p5012.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-37-p5012.pdf
14,02,38,p5013,,https://assets.publishing.service.gov.uk/media/5eb27e7be90e075a4dc19754/traffic-sign-drawing-schedule-14-part-02-item-38-p5013.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-38-p5013.pdf
14,02,39,p5014,,https://assets.publishing.service.gov.uk/media/5eb27e8ad3bf7f2b943ffa17/traffic-sign-drawing-schedule-14-part-02-item-39-p5014.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-39-p5014.pdf
14,02,40,p5015,,https://assets.publishing.service.gov.uk/media/5eb27ec7e90e075a4ecbf6f0/traffic-sign-drawing-schedule-14-part-02-item-40-p5015.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-40-p5015.pdf
14,02,41,p548,,https://assets.publishing.service.gov.uk/media/5eb27fee86650c740c5226a8/traffic-sign-drawing-schedule-14-part-02-item-41-p548.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-41-p548.pdf
14,02,41,p548x1,,https://assets.publishing.service.gov.uk/media/5eb28095e90e075a49fc0726/traffic-sign-drawing-schedule-14-part-02-item-41-p548x1.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-41-p548x1.pdf
14,02,42,p606,,https://assets.publishing.service.gov.uk/media/5eb280bb86650c741456563d/traffic-sign-drawing-schedule-14-part-02-item-42-p606.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-42-p606.pdf
14,02,43,p612-and-613,,https://assets.publishing.service.gov.uk/media/5eb280cad3bf7f2b8f563ff7/traffic-sign-drawing-schedule-14-part-02-item-43-p612-and-613.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-43-p612-and-613.pdf
14,02,43,p614,,https://assets.publishing.service.gov.uk/media/5eb2815186650c740889ccd3/traffic-sign-drawing-schedule-14-part-02-item-43-p614.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-43-p614.pdf
14,02,44,p616,,https://assets.publishing.service.gov.uk/media/5eb28162e90e075a54b62c3b/traffic-sign-drawing-schedule-14-part-02-item-44-p616.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-44-p616.pdf
14,02,45,p954x5,,https://assets.publishing.service.gov.uk/media/5eb2817ae90e075a51c8d259/traffic-sign-drawing-schedule-14-part-02-item-45-p954x5.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-45-p954x5.pdf
14,02,45,p954x6,,https://assets.publishing.service.gov.uk/media/5eb2822586650c740a3990a3/traffic-sign-drawing-schedule-14-part-02-item-45-p954x6.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-45-p954x6.pdf
14,02,45,p954x7,,https://assets.publishing.service.gov.uk/media/5eb28218e90e075a49fc0727/traffic-sign-drawing-schedule-14-part-02-item-45-p954x7.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-45-p954x7.pdf
14,02,58,p7011,,https://assets.publishing.service.gov.uk/media/6426efac7de82b00123133e1/traffic-sign-drawing-schedule-14-part-02-item-58-p7011.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-58-p7011.pdf
14,02,59,p7011x1,,https://assets.publishing.service.gov.uk/media/5eb28288d3bf7f2b9c938b6f/traffic-sign-drawing-schedule-14-part-02-item-59-p7011x1.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-59-p7011x1.pdf
14,02,60,p7011x2,,https://assets.publishing.service.gov.uk/media/5eb28388e90e075a4fa0e673/traffic-sign-drawing-schedule-14-part-02-item-60-p7011x2.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-60-p7011x2.pdf
14,02,61,p7019,,https://assets.publishing.service.gov.uk/media/5eb2839be90e075a52d0646b/traffic-sign-drawing-schedule-14-part-02-item-61-p7019.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-61-p7019.pdf
14,02,62,p7021,,https://assets.publishing.service.gov.uk/media/5eb283a9e90e075a4ecbf6f1/traffic-sign-drawing-schedule-14-part-02-item-62-p7021.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-62-p7021.pdf
14,02,63,p7022,,https://assets.publishing.service.gov.uk/media/5eb28519d3bf7f2b939f4d02/traffic-sign-drawing-schedule-14-part-02-item-63-p7022.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-63-p7022.pdf
14,02,64,p7023,,https://assets.publishing.service.gov.uk/media/5eb2850bd3bf7f2b99f35c25/traffic-sign-drawing-schedule-14-part-02-item-64-p7023.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-64-p7023.pdf
14,02,65,p7024,,https://assets.publishing.service.gov.uk/media/5eb2856ed3bf7f2b939f4d03/traffic-sign-drawing-schedule-14-part-02-item-65-p7024.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-65-p7024.pdf
14,02,66,p7031,,https://assets.publishing.service.gov.uk/media/5eb2853f86650c741124b311/traffic-sign-drawing-schedule-14-part-02-item-66-p7031.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-66-p7031.pdf
14,02,67,p790,,https://assets.publishing.service.gov.uk/media/5eb28532d3bf7f2b8e8a88ca/traffic-sign-drawing-schedule-14-part-02-item-67-p790.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-02-item-67-p790.pdf
14,03,01,p3001x2,,https://assets.publishing.service.gov.uk/media/5eb2852586650c740c5226ab/traffic-sign-drawing-schedule-14-part-03-item-01-p3001x2.pdf,Original PDFs/Schedule 14/traffic-sign-drawing-schedule-14-part-03-item-01-p3001x2.pdf
15,,,traffic-sign-drawing-schedule-15-part-02-item-01,,https://assets.publishing.service.gov.uk/media/5eb291ba86650c740e3708a2/traffic-sign-drawing-schedule-15-part-02-item-01.pdf,Original PDFs/Schedule 15/traffic-sign-drawing-schedule-15-part-02-item-01.pdf
15,,,traffic-sign-drawing-schedule-15-part-02-item-02,,https://assets.publishing.service.gov.uk/media/5eb291c4d3bf7f2b939f4d0a/traffic-sign-drawing-schedule-15-part-02-item-02.pdf,Original PDFs/Schedule 15/traffic-sign-drawing-schedule-15-part-02-item-02.pdf
15,,,traffic-sign-drawing-schedule-15-part-02-item-03,,https://assets.publishing.service.gov.uk/media/5eb291cf86650c7413d54cb6/traffic-sign-drawing-schedule-15-part-02-item-03.pdf,Original PDFs/Schedule 15/traffic-sign-drawing-schedule-15-part-02-item-03.pdf
15,,,traffic-sign-drawing-schedule-15-part-02-item-04,,https://assets.publishing.service.gov.uk/media/5eb291d9e90e075a49fc072c/traffic-sign-drawing-schedule-15-part-02-item-04.pdf,Original PDFs/Schedule 15/traffic-sign-drawing-schedule-15-part-02-item-04.pdf
15,,,traffic-sign-drawing-schedule-15-part-02-item-05,,https://assets.publishing.service.gov.uk/media/5eb291e386650c741124b313/traffic-sign-drawing-schedule-15-part-02-item-05.pdf,Original PDFs/Schedule 15/traffic-sign-drawing-schedule-15-part-02-item-05.pdf
15,,,traffic-sign-drawing-schedule-15-part-02-item-06,,https://assets.publishing.service.gov.uk/media/5eb29224d3bf7f2b939f4d0b/traffic-sign-drawing-schedule-15-part-02-item-06.pdf,Original PDFs/Schedule 15/traffic-sign-drawing-schedule-15-part-02-item-06.pdf
15,,,traffic-sign-drawing-schedule-15-part-02-item-07,,https://assets.publishing.service.gov.uk/media/5eb2922fe90e075a4dc19759/traffic-sign-drawing-schedule-15-part-02-item-07.pdf,Original PDFs/Schedule 15/traffic-sign-drawing-schedule-15-part-02-item-07.pdf
15,,,traffic-sign-drawing-schedule-15-part-02-item-08,,https://assets.publishing.service.gov.uk/media/5eb2923986650c7407be9935/traffic-sign-drawing-schedule-15-part-02-item-08.pdf,Original PDFs/Schedule 15/traffic-sign-drawing-schedule-15-part-02-item-08.pdf
15,,,traffic-sign-drawing-schedule-15-part-02-item-09,,https://assets.publishing.service.gov.uk/media/5eb29244d3bf7f2b9a04499c/traffic-sign-drawing-schedule-15-part-02-item-09.pdf,Original PDFs/Schedule 15/traffic-sign-drawing-schedule-15-part-02-item-09.pdf
15,,,traffic-sign-drawing-schedule-15-part-02-item-10,,https://assets.publishing.service.gov.uk/media/5eb29256e90e075a4fa0e674/traffic-sign-drawing-schedule-15-part-02-item-10.pdf,Original PDFs/Schedule 15/traffic-sign-drawing-schedule-15-part-02-item-10.pdf
15,,,traffic-sign-drawing-schedule-15-part-02-item-11,,https://assets.publishing.service.gov.uk/media/5eb29262e90e075a533effd8/traffic-sign-drawing-schedule-15-part-02-item-11.pdf,Original PDFs/Schedule 15/traffic-sign-drawing-schedule-15-part-02-item-11.pdf
15,,,traffic-sign-drawing-schedule-15-part-02-item-12,,https://assets.publishing.service.gov.uk/media/5eb2926cd3bf7f2b8dff68c6/traffic-sign-drawing-schedule-15-part-02-item-12.pdf,Original PDFs/Schedule 15/traffic-sign-drawing-schedule-15-part-02-item-12.pdf
15,,,traffic-sign-drawing-schedule-15-part-02-item-13,,https://assets.publishing.service.gov.uk/media/5eb2927686650c741124b314/traffic-sign-drawing-schedule-15-part-02-item-13.pdf,Original PDFs/Schedule 15/traffic-sign-drawing-schedule-15-part-02-item-13.pdf
15,,,traffic-sign-drawing-schedule-15-part-02-item-14,,https://assets.publishing.service.gov.uk/media/5eb2927fd3bf7f2b8dff68c7/traffic-sign-drawing-schedule-15-part-02-item-14.pdf,Original PDFs/Schedule 15/traffic-sign-drawing-schedule-15-part-02-item-14.pdf
15,,,traffic-sign-drawing-schedule-15-part-02-item-15,,https://assets.publishing.service.gov.uk/media/5eb2928ad3bf7f2b9a04499d/traffic-sign-drawing-schedule-15-part-02-item-15.pdf,Original PDFs/Schedule 15/traffic-sign-drawing-schedule-15-part-02-item-15.pdf
15,,,traffic-sign-drawing-schedule-15-part-02-item-16,,https://assets.publishing.service.gov.uk/media/5eb29294e90e075a48fb87da/traffic-sign-drawing-schedule-15-part-02-item-16.pdf,Original PDFs/Schedule 15/traffic-sign-drawing-schedule-15-part-02-item-16.pdf
16,,,traffic-sign-drawing-schedule-16,,https://assets.publishing.service.gov.uk/media/5eac0c36d3bf7f6526f8d760/traffic-sign-drawing-schedule-16.pdf,Original PDFs/Schedule 16/traffic-sign-drawing-schedule-16.pdf
