code,name,family,file,size,notes,source
D9-11gP,TEXAS,Guide Signs,TEXAS_D9-11gP.svg,24.0x12.0 in,"size 24 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check; 12 legend glyph(s) outlined from the sheet's embedded font(s)",Original PDFs/shsd-2012-section3.pdf#page=98
D9-12,GUIDE SIGN,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/RV_SANITARY_STATION_D9-12.svg (was: size 30 in: no conventional-road marker in the table and no earlier edition of this code; 30 in diamond chosen — check),Original PDFs/shsd-2012-section3.pdf#page=99
D9-13,GUIDE SIGN,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/EMERGENCY_MEDICAL_SERVICES_D9-13.svg (was: size 30 in: no conventional-road marker in the table and no earlier edition of this code; 30 in diamond chosen — check),Original PDFs/shsd-2012-section3.pdf#page=100
D9-13aP,GUIDE SIGN,Guide Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/HOSPITAL_PLAQUE_D9-13aP.svg (was: size 24 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section3.pdf#page=101
D9-13cP,GUIDE SIGN,Guide Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/EMERGENCY_MEDICAL_CARE_PLAQUE_D9-13cP.svg (was: size 24 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section3.pdf#page=102
D9-13dP,GUIDE SIGN,Guide Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/TRAUMA_CENTER_PLAQUE_D9-13dP.svg (was: size 24 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section3.pdf#page=103
D9-14,GUIDE SIGN,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/POLICE_D9-14.svg (was: size 24 in: conventional-road row for D9-14 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section3.pdf#page=104
D9-15,GUIDE SIGN,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/PROPANE_GAS_D9-15.svg (was: size 30 in: no conventional-road marker in the table and no earlier edition of this code; 30 in diamond chosen — check),Original PDFs/shsd-2012-section3.pdf#page=105
D9-16,GUIDE SIGN,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/TRUCK_PARKING_D9-16.svg (was: size 24 in: conventional-road row for D9-16 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section3.pdf#page=106
D9-20,TEXAS,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/PHARMACY_D9-20.svg (was: size 30 in: no conventional-road marker in the table and no earlier edition of this code; 30 in diamond chosen — check),Original PDFs/shsd-2012-section3.pdf#page=108
D9-20aP,TEXAS,Guide Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/24_HOUR_PLAQUE_D9-20aP.svg (was: size 24 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section3.pdf#page=108
D9-21,GUIDE SIGN,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/TELECOMMUNICATION_DEVICE_FOR_THE_DEAF_D9-21.svg (was: size 30 in: no conventional-road marker in the table and no earlier edition of this code; 30 in diamond chosen — check),Original PDFs/shsd-2012-section3.pdf#page=109
D9-22,GUIDE SIGN,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/WIRELESS_INTERNET_D9-22.svg (was: size 30 in: no conventional-road marker in the table and no earlier edition of this code; 30 in diamond chosen — check),Original PDFs/shsd-2012-section3.pdf#page=110
D10-3,TEXAS,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/REFERENCE_LOCATION_3_DIGITS_D10-3.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section3.pdf#page=111
D10-2,TEXAS,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/REFERENCE_LOCATION_2_DIGITS_D10-2.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section3.pdf#page=111
D10-1,Reference Location,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/REFERENCE_LOCATION_1_DIGIT_D10-1.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section3.pdf#page=111
D10-3a,Reference Location,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/INTERMEDIATE_REFERENCE_LOCATION_4_DIGITS_D10-3a.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section3.pdf#page=112
D10-3a,Reference Location,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/INTERMEDIATE_REFERENCE_LOCATION_4_DIGITS_D10-3a.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section3.pdf#page=112
D10-2a,Texas Number,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/INTERMEDIATE_REFERENCE_LOCATION_3_DIGITS_D10-2a.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section3.pdf#page=112
D10-2a,Texas Number,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/INTERMEDIATE_REFERENCE_LOCATION_3_DIGITS_D10-2a.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 4 legend glyph(s) outlined from the sheet's embedded font(s)),Original PDFs/shsd-2012-section3.pdf#page=112
D10-1a,Reference Location,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/INTERMEDIATE_REFERENCE_LOCATION_2_DIGITS_D10-1a.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section3.pdf#page=112
D10-1a,Reference Location,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/INTERMEDIATE_REFERENCE_LOCATION_2_DIGITS_D10-1a.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 4 legend glyph(s) outlined from the sheet's embedded font(s)),Original PDFs/shsd-2012-section3.pdf#page=112
D10-4,TEXAS,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/ENHANCED_REFERENCE_LOCATION_D10-4.svg (was: scale from the drawing's overall width dimension (18.0 in)),Original PDFs/shsd-2012-section3.pdf#page=113
D10-4,TEXAS,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/ENHANCED_REFERENCE_LOCATION_D10-4.svg (was: scaled from the dimensioned D10-4 drawing (thumbnail)),Original PDFs/shsd-2012-section3.pdf#page=113
D10-5,TEXAS,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/INTERMEDIATE_ENHANCED_REFERENCE_LOCATION_D10-5.svg (was: scale from the drawing's overall width dimension (18.0 in)),Original PDFs/shsd-2012-section3.pdf#page=113
D10-5,TEXAS,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/INTERMEDIATE_ENHANCED_REFERENCE_LOCATION_D10-5.svg (was: scaled from the dimensioned D10-5 drawing (thumbnail)),Original PDFs/shsd-2012-section3.pdf#page=113
D10-7bT,TEXAS,Guide Signs,TEXAS_D10-7bT.svg,3.0x12.0 in,scale from the drawing's overall height dimension (12.0 in),Original PDFs/shsd-2012-section3.pdf#page=114
D10-7aT,TEXAS,Guide Signs,TEXAS_D10-7aT.svg,3.0x10.0 in,scale from the drawing's overall height dimension (10.0 in),Original PDFs/shsd-2012-section3.pdf#page=114
D11-1,for symbol design,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/BIKE_ROUTE_D11-1.svg (was: size 24 in: conventional-road row for D11-1 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section3.pdf#page=115
D11-1a,BIKE ROUTE,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/BICYCLE_GUIDE_D11-1a.svg (was: scale from the drawing's overall width dimension (18.0 in)),Original PDFs/shsd-2012-section3.pdf#page=116
D11-1bP,BIKE ROUTE,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/BIKE_ROUTE_PLAQUE_D11-1bP.svg (was: scale from the drawing's overall width dimension (18.0 in)),Original PDFs/shsd-2012-section3.pdf#page=116
D11-1c,GUIDE SIGN,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/BIKE_ROUTE_WITH_DESTINATION_D11-1c.svg (was: scale from the drawing's overall width dimension (24.0 in)),Original PDFs/shsd-2012-section3.pdf#page=117
D11-2,GUIDE SIGN,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/PEDESTRIAN_GUIDE_D11-2.svg (was: scale from the drawing's overall width dimension (18.0 in)),Original PDFs/shsd-2012-section3.pdf#page=118
D11-3,GUIDE SIGN,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/SKATERS_GUIDE_D11-3.svg (was: scale from the drawing's overall width dimension (18.0 in)),Original PDFs/shsd-2012-section3.pdf#page=119
D11-4,GUIDE SIGN,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/EQUESTRIANS_GUIDE_D11-4.svg (was: scale from the drawing's overall width dimension (18.0 in)),Original PDFs/shsd-2012-section3.pdf#page=120
D12-2,CAR POOL INFO CALL * CAR,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/CARPOOL_INFORMATION_D12-2.svg (was: size 60 in: conventional-road row for D12-2 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section3.pdf#page=121
D12-3,GUIDE SIGN,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/CHANNEL_9_MONITORED_D12-3.svg (was: size 84 in: conventional-road row for D12-3 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section3.pdf#page=122
D12-5,TEXAS,Guide Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/TRAVEL_INFO_CALL_511_PICTOGRAPH_D12-5.svg (was: size 48 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section3.pdf#page=123
D12-5a,GUIDE SIGN,Guide Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/TRAVEL_INFO_CALL_511_D12-5a.svg (was: size 48 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section3.pdf#page=124
D12-5bTR,TEXAS,Guide Signs,TEXAS_D12-5bTR.svg,112.4x145.4 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 42 legend glyph(s) outlined from the sheet's embedded font(s),Original PDFs/shsd-2012-section3.pdf#page=125
D12-5bTL,TEXAS,Guide Signs,TEXAS_D12-5bTL.svg,112.4x145.4 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 42 legend glyph(s) outlined from the sheet's embedded font(s),Original PDFs/shsd-2012-section3.pdf#page=125
D12-5T,TEXAS,Guide Signs,TEXAS_D12-5T.svg,12.4x8.2 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 3 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section3.pdf#page=126
D12-5T,TEXAS,Guide Signs,TEXAS_BLUE_D12-5T.svg,29.1x9.2 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 3 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section3.pdf#page=126
D12-6T,TOP PANEL,Guide Signs,TOP_PANEL_D12-6T.svg,36.0x24.0 in,scale from the drawing's overall width dimension (36.0 in); 89 legend glyph(s) outlined from the sheet's embedded font(s),Original PDFs/shsd-2012-section3.pdf#page=127
D12-6T,TOP PANEL,Guide Signs,TOP_PANEL_BLUE_D12-6T.svg,36.0x6.0 in,scaled from the dimensioned D12-6T drawing (thumbnail); 36 legend glyph(s) outlined from the sheet's embedded font(s),Original PDFs/shsd-2012-section3.pdf#page=127
D13-1TL,GUIDE SIGN,intervene/Guide Signs,GUIDE_SIGN_D13-1TL.svg,66.0x85.4 in,2 overlapping duplicate shape(s) in the sheet's drawing (FHWA artwork fault); needs a manual check,Original PDFs/shsd-2012-section3.pdf#page=128
D13-1TR,GUIDE SIGN,intervene/Guide Signs,GUIDE_SIGN_D13-1TR.svg,66.0x85.4 in,1 overlapping duplicate shape(s) in the sheet's drawing (FHWA artwork fault); needs a manual check,Original PDFs/shsd-2012-section3.pdf#page=128
D13-3a,TEXAS,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/FREEWAY_ENTRANCE_DIRECTIONAL_3_D13-3a.svg (was: scale from the drawing's overall width dimension (48.0 in)),Original PDFs/shsd-2012-section3.pdf#page=129
D13-3,FREEWAY ENTRANCE,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/EXPRESSWAY_ENTRANCE_D13-3.svg (was: scale from the drawing's overall width dimension (48.0 in)),Original PDFs/shsd-2012-section3.pdf#page=129
D13-4T,FREEWAY ENTRANCE,Guide Signs,FREEWAY_ENTRANCE_D13-4T.svg,36.0x61.2 in,scale from the drawing's overall width dimension (36.0 in),Original PDFs/shsd-2012-section3.pdf#page=130
D15-1,VARIES,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/COMBINATION_LANE_USE_DESTINATION_2_D15-1.svg (was: scale from the drawing's overall height dimension (12.67 in); 11 legend glyph(s) outlined from the sheet's embedded font(s)),Original PDFs/shsd-2012-section3.pdf#page=132
D15-1,VARIES,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/COMBINATION_LANE_USE_DESTINATION_2_D15-1.svg (was: scaled from the dimensioned D15-1 drawing (thumbnail)),Original PDFs/shsd-2012-section3.pdf#page=132
D15-10T,PASSING LANE X MILES,Guide Signs,PASSING_LANE_X_MILES_D15-10T.svg,44.3x57.4 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section3.pdf#page=133
D15-11T,NEXT PASSING LANE X MILES,Guide Signs,NEXT_PASSING_LANE_X_MILES_D15-11T.svg,44.3x57.4 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section3.pdf#page=133
D17-7,SLOW VEHICLE TURN-OUT X MILE,Guide Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/SLOW_VEHICLE_TURN_OUT_X_MILES_D17-7.svg (was: size 72 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section3.pdf#page=134
D20-2T,COUNTY ROAD,Guide Signs,COUNTY_ROAD_D20-2T.svg,36.1x46.7 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 2 smaller detail drawing(s) beside it on the sheet not extracted; 19 legend glyph(s) outlined from the sheet's embedded font(s),Original PDFs/shsd-2012-section3.pdf#page=135
D20-2T,COUNTY ROAD,Guide Signs,COUNTY_ROAD_VAR2_D20-2T.svg,24.0x31.1 in,scale from the drawing's overall width dimension (24.0 in); 2 smaller detail drawing(s) beside it on the sheet not extracted; 23 legend glyph(s) outlined from the sheet's embedded font(s),Original PDFs/shsd-2012-section3.pdf#page=135
D20-2T,COUNTY ROAD,Guide Signs,COUNTY_ROAD_VAR3_D20-2T.svg,24.0x31.1 in,scaled from the dimensioned D20-2T drawing (thumbnail); 2 smaller detail drawing(s) beside it on the sheet not extracted; 25 legend glyph(s) outlined from the sheet's embedded font(s),Original PDFs/shsd-2012-section3.pdf#page=135
D20-2T,COUNTY ROAD,Guide Signs,COUNTY_ROAD_VAR4_D20-2T.svg,24.0x31.1 in,scaled from the dimensioned D20-2T drawing (thumbnail); 2 smaller detail drawing(s) beside it on the sheet not extracted; 19 legend glyph(s) outlined from the sheet's embedded font(s),Original PDFs/shsd-2012-section3.pdf#page=135
D20-4T,COUNTY ROAD,Guide Signs,COUNTY_ROAD_D20-4T.svg,24.0x24.0 in,scale from the drawing's overall width dimension (24.0 in); 4 legend glyph(s) outlined from the sheet's embedded font(s),Original PDFs/shsd-2012-section3.pdf#page=136
D20-3TR(L),COUNTY ROAD,Guide Signs,COUNTY_ROAD_D20-3TRL.svg,24.0x24.0 in,no dimension of its own; drawn to the same size as D20-4T on the sheet — check; 4 legend glyph(s) outlined from the sheet's embedded font(s),Original PDFs/shsd-2012-section3.pdf#page=136
"D20-5T(L,R)",COUNTY ROAD,Guide Signs,COUNTY_ROAD_D20-5TL-R.svg,14.0x25.4 in,scale from the drawing's overall width dimension (14.0 in); 4 legend glyph(s) outlined from the sheet's embedded font(s),Original PDFs/shsd-2012-section3.pdf#page=137
"D20-5T(R,L)",TEXAS,Guide Signs,TEXAS_D20-5TR-L.svg,14.0x25.4 in,"no dimension of its own; drawn to the same size as D20-5T (L, R) on the sheet — check; 4 legend glyph(s) outlined from the sheet's embedded font(s)",Original PDFs/shsd-2012-section3.pdf#page=137
"D20-5T(R,R)",TEXAS,Guide Signs,TEXAS_D20-5TR-R.svg,14.0x25.4 in,"no dimension of its own; drawn to the same size as D20-5T (L, R) on the sheet — check; 4 legend glyph(s) outlined from the sheet's embedded font(s)",Original PDFs/shsd-2012-section3.pdf#page=137
"D20-5T(L,L)",TEXAS,Guide Signs,TEXAS_D20-5TL-L.svg,14.0x25.4 in,"no dimension of its own; drawn to the same size as D20-5T (L, R) on the sheet — check; 4 legend glyph(s) outlined from the sheet's embedded font(s)",Original PDFs/shsd-2012-section3.pdf#page=137
D20-6T,COUNTY ROAD,Guide Signs,COUNTY_ROAD_D20-6T.svg,107.2x138.7 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 4 legend glyph(s) outlined from the sheet's embedded font(s),Original PDFs/shsd-2012-section3.pdf#page=138
D20-6T,COUNTY ROAD,Guide Signs,COUNTY_ROAD_VAR2_D20-6T.svg,107.2x138.7 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 4 legend glyph(s) outlined from the sheet's embedded font(s),Original PDFs/shsd-2012-section3.pdf#page=138
"D20-7T(UP,L)",COUNTY ROAD,Guide Signs,COUNTY_ROAD_D20-7TUP-L.svg,72.0x92.8 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 8 legend glyph(s) outlined from the sheet's embedded font(s),Original PDFs/shsd-2012-section3.pdf#page=139
"D20-7T(UP,R)",design,Guide Signs,DESIGN_D20-7TUP-R.svg,72.0x92.8 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 8 legend glyph(s) outlined from the sheet's embedded font(s),Original PDFs/shsd-2012-section3.pdf#page=139
"D20-8T(R45,DBL)",design,Guide Signs,DESIGN_D20-8TR45-DBL.svg,28.7x37.1 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 4 legend glyph(s) outlined from the sheet's embedded font(s),Original PDFs/shsd-2012-section3.pdf#page=140
"D20-8T(R45,DBL)",design,Guide Signs,DESIGN_VAR2_D20-8TR45-DBL.svg,47.1x61.0 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 4 legend glyph(s) outlined from the sheet's embedded font(s),Original PDFs/shsd-2012-section3.pdf#page=140
"D20-8T(L45,DBL)",COUNTY ROAD,Guide Signs,COUNTY_ROAD_D20-8TL45-DBL.svg,18.5x23.9 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 4 legend glyph(s) outlined from the sheet's embedded font(s),Original PDFs/shsd-2012-section3.pdf#page=140
"D20-9T(L45,L)",COUNTY ROAD,Guide Signs,COUNTY_ROAD_D20-9TL45-L.svg,72.0x92.8 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 16 legend glyph(s) outlined from the sheet's embedded font(s),Original PDFs/shsd-2012-section3.pdf#page=141
D21-1T(DBL),Variable in increments of 6 inches,Guide Signs,VARIABLE_IN_INCREMENTS_OF_6_INCHES_D21-1TDBL.svg,91.3x118.2 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 28 legend glyph(s) outlined from the sheet's embedded font(s),Original PDFs/shsd-2012-section3.pdf#page=142
D21-1aT(DBL),COUNTY ROAD,Guide Signs,COUNTY_ROAD_D21-1aTDBL.svg,4.7x6.1 in,scale from the drawing's overall height dimension (6.125 in); 29 legend glyph(s) outlined from the sheet's embedded font(s),Original PDFs/shsd-2012-section3.pdf#page=143
D21-1aT(UP),COUNTY ROAD,Guide Signs,COUNTY_ROAD_D21-1aTUP.svg,4.7x6.1 in,no dimension of its own; drawn to the same size as D21-1aT (DBL) on the sheet — check,Original PDFs/shsd-2012-section3.pdf#page=143
D21-1aT(R45),COUNTY ROAD,Guide Signs,COUNTY_ROAD_D21-1aTR45.svg,4.7x6.1 in,no dimension of its own; drawn to the same size as D21-1aT (DBL) on the sheet — check; 35 legend glyph(s) outlined from the sheet's embedded font(s),Original PDFs/shsd-2012-section3.pdf#page=143
D21-1aT(L45),COUNTY ROAD,Guide Signs,COUNTY_ROAD_D21-1aTL45.svg,4.7x6.1 in,no dimension of its own; drawn to the same size as D21-1aT (DBL) on the sheet — check; 35 legend glyph(s) outlined from the sheet's embedded font(s),Original PDFs/shsd-2012-section3.pdf#page=143
